user_id,member_level,consumption_level,segment,freq_g,total_spent,order_frequency,repurchase_probability,建议动作
U003183,铜牌会员,中,潜力用户,复购≥2次,7856.6,3.0,0.714248,小额升档券：满200-30，30天有效
U001676,铜牌会员,中,潜力用户,复购≥2次,5600.86,3.0,0.714018,小额升档券：满200-30，30天有效
U003026,银牌会员,中,潜力用户,仅1单,6899.08,1.0,0.71337,小额升档券：满200-30，30天有效
U003332,铜牌会员,中,潜力用户,复购≥2次,3200.34,2.0,0.712723,小额升档券：满200-30，30天有效
U000731,金牌会员,中,潜力用户,复购≥2次,7182.67,3.0,0.712562,小额升档券：满200-30，30天有效
U001704,银牌会员,中,潜力用户,复购≥2次,5395.5,2.0,0.711922,小额升档券：满200-30，30天有效
U003687,铜牌会员,中,潜力用户,复购≥2次,8484.17,2.0,0.711386,小额升档券：满200-30，30天有效
U001302,金牌会员,中,潜力用户,复购≥2次,4610.91,2.0,0.710918,小额升档券：满200-30，30天有效
U000212,银牌会员,中,潜力用户,复购≥2次,6465.75,3.0,0.710784,小额升档券：满200-30，30天有效
U003960,金牌会员,中,潜力用户,复购≥2次,3752.28,2.0,0.710644,小额升档券：满200-30，30天有效
U004964,银牌会员,中,潜力用户,复购≥2次,7955.94,2.0,0.710328,小额升档券：满200-30，30天有效
U002792,钻石会员,中,潜力用户,复购≥2次,5881.2,2.0,0.71019,小额升档券：满200-30，30天有效
U000971,普通会员,中,潜力用户,复购≥2次,5519.49,2.0,0.709868,小额升档券：满200-30，30天有效
U004113,铜牌会员,中,潜力用户,复购≥2次,9592.1,2.0,0.709832,小额升档券：满200-30，30天有效
U002882,银牌会员,中,潜力用户,复购≥2次,9209.24,3.0,0.709687,小额升档券：满200-30，30天有效
U001642,金牌会员,低,潜力用户,复购≥2次,2445.55,2.0,0.709513,小额升档券：满200-30，30天有效
U003581,铜牌会员,中,潜力用户,复购≥2次,9874.16,2.0,0.709403,小额升档券：满200-30，30天有效
U004754,普通会员,低,潜力用户,复购≥2次,2648.75,2.0,0.708761,小额升档券：满200-30，30天有效
U002233,银牌会员,中,潜力用户,复购≥2次,6650.73,2.0,0.708286,小额升档券：满200-30，30天有效
U002145,金牌会员,中,潜力用户,复购≥2次,5287.15,2.0,0.708231,小额升档券：满200-30，30天有效
U004059,银牌会员,中,潜力用户,复购≥2次,3452.98,2.0,0.708165,小额升档券：满200-30，30天有效
U003260,金牌会员,中,潜力用户,复购≥2次,9729.64,3.0,0.706994,小额升档券：满200-30，30天有效
U002348,钻石会员,低,潜力用户,复购≥2次,2892.98,2.0,0.706859,小额升档券：满200-30，30天有效
U001662,金牌会员,中,潜力用户,复购≥2次,4963.47,2.0,0.706368,小额升档券：满200-30，30天有效
U001902,普通会员,低,潜力用户,复购≥2次,2939.43,3.0,0.706207,小额升档券：满200-30，30天有效
U001422,普通会员,中,潜力用户,复购≥2次,7064.27,3.0,0.705628,小额升档券：满200-30，30天有效
U000855,铜牌会员,中,潜力用户,复购≥2次,3214.53,2.0,0.705218,小额升档券：满200-30，30天有效
U003051,钻石会员,中,潜力用户,复购≥2次,6279.1,2.0,0.705207,小额升档券：满200-30，30天有效
U002376,银牌会员,中,潜力用户,复购≥2次,4611.91,2.0,0.703501,小额升档券：满200-30，30天有效
U003832,普通会员,中,潜力用户,从未下单,9217.45,0.0,0.703482,小额升档券：满200-30，30天有效
U001688,铜牌会员,中,潜力用户,复购≥2次,8291.62,2.0,0.702703,小额升档券：满200-30，30天有效
U002557,金牌会员,中,潜力用户,复购≥2次,5125.54,3.0,0.702628,小额升档券：满200-30，30天有效
U003225,铜牌会员,中,潜力用户,复购≥2次,3474.11,2.0,0.701439,小额升档券：满200-30，30天有效
U004057,普通会员,中,潜力用户,复购≥2次,3100.0,2.0,0.700875,小额升档券：满200-30，30天有效
U001142,普通会员,中,潜力用户,复购≥2次,7707.22,2.0,0.700402,小额升档券：满200-30，30天有效
U000609,普通会员,中,潜力用户,复购≥2次,8669.74,3.0,0.700131,小额升档券：满200-30，30天有效
U001901,银牌会员,中,潜力用户,复购≥2次,4915.02,2.0,0.700066,小额升档券：满200-30，30天有效
U002033,钻石会员,中,潜力用户,复购≥2次,8283.24,3.0,0.699717,小额升档券：满200-30，30天有效
U003908,钻石会员,低,潜力用户,复购≥2次,2490.5,2.0,0.699445,小额升档券：满200-30，30天有效
U001957,铜牌会员,中,潜力用户,复购≥2次,5632.04,2.0,0.698928,小额升档券：满200-30，30天有效
U001922,钻石会员,中,潜力用户,复购≥2次,6579.19,3.0,0.698263,小额升档券：满200-30，30天有效
U001159,普通会员,中,潜力用户,复购≥2次,9826.99,2.0,0.697521,小额升档券：满200-30，30天有效
U001520,铜牌会员,中,潜力用户,复购≥2次,5198.48,3.0,0.696984,小额升档券：满200-30，30天有效
U002371,钻石会员,中,潜力用户,复购≥2次,4319.15,2.0,0.696638,小额升档券：满200-30，30天有效
U002399,普通会员,低,潜力用户,复购≥2次,2946.12,2.0,0.696608,小额升档券：满200-30，30天有效
U004091,银牌会员,中,潜力用户,复购≥2次,7448.73,3.0,0.696459,小额升档券：满200-30，30天有效
U000331,普通会员,中,潜力用户,复购≥2次,7752.55,2.0,0.696457,小额升档券：满200-30，30天有效
U004538,普通会员,中,潜力用户,复购≥2次,8127.45,2.0,0.695793,小额升档券：满200-30，30天有效
U004291,普通会员,中,潜力用户,复购≥2次,8744.15,2.0,0.695776,小额升档券：满200-30，30天有效
U001525,银牌会员,中,潜力用户,复购≥2次,6789.0,2.0,0.695493,小额升档券：满200-30，30天有效
U004972,普通会员,中,潜力用户,复购≥2次,4325.83,2.0,0.695493,小额升档券：满200-30，30天有效
U004559,钻石会员,低,潜力用户,复购≥2次,2434.95,2.0,0.694826,小额升档券：满200-30，30天有效
U003811,银牌会员,中,潜力用户,复购≥2次,5117.05,2.0,0.694333,小额升档券：满200-30，30天有效
U001511,普通会员,中,潜力用户,复购≥2次,5117.3,2.0,0.694151,小额升档券：满200-30，30天有效
U003986,银牌会员,中,潜力用户,复购≥2次,8404.96,4.0,0.693224,小额升档券：满200-30，30天有效
U002483,金牌会员,中,潜力用户,复购≥2次,6365.72,3.0,0.692874,小额升档券：满200-30，30天有效
U001750,普通会员,中,潜力用户,复购≥2次,7701.23,2.0,0.692215,小额升档券：满200-30，30天有效
U004322,钻石会员,中,潜力用户,复购≥2次,3244.51,3.0,0.691944,小额升档券：满200-30，30天有效
U001022,金牌会员,中,潜力用户,复购≥2次,7181.12,2.0,0.691497,小额升档券：满200-30，30天有效
U004845,普通会员,中,潜力用户,复购≥2次,7827.95,2.0,0.691313,小额升档券：满200-30，30天有效
U004626,铜牌会员,中,潜力用户,复购≥2次,4923.35,2.0,0.69127,小额升档券：满200-30，30天有效
U000409,银牌会员,中,潜力用户,复购≥2次,8551.37,4.0,0.691268,小额升档券：满200-30，30天有效
U000114,金牌会员,中,潜力用户,复购≥2次,9862.12,2.0,0.691226,小额升档券：满200-30，30天有效
U004902,铜牌会员,中,潜力用户,复购≥2次,7204.74,2.0,0.690968,小额升档券：满200-30，30天有效
U000452,普通会员,中,潜力用户,复购≥2次,4436.31,3.0,0.690777,小额升档券：满200-30，30天有效
U002750,普通会员,中,潜力用户,复购≥2次,3632.47,2.0,0.689675,小额升档券：满200-30，30天有效
U004448,铜牌会员,中,潜力用户,复购≥2次,7989.79,2.0,0.689398,小额升档券：满200-30，30天有效
U000179,铜牌会员,中,潜力用户,仅1单,7504.68,1.0,0.689202,小额升档券：满200-30，30天有效
U004443,银牌会员,中,潜力用户,复购≥2次,9977.87,2.0,0.688917,小额升档券：满200-30，30天有效
U001296,普通会员,中,潜力用户,复购≥2次,4290.12,3.0,0.688605,小额升档券：满200-30，30天有效
U000653,普通会员,中,潜力用户,仅1单,5992.64,1.0,0.688158,小额升档券：满200-30，30天有效
U002056,银牌会员,中,潜力用户,仅1单,9674.41,1.0,0.688093,小额升档券：满200-30，30天有效
U002994,铜牌会员,中,潜力用户,复购≥2次,3446.19,2.0,0.688027,小额升档券：满200-30，30天有效
U003290,铜牌会员,中,潜力用户,复购≥2次,4912.14,2.0,0.687244,小额升档券：满200-30，30天有效
U001699,金牌会员,中,潜力用户,复购≥2次,8328.87,2.0,0.687176,小额升档券：满200-30，30天有效
U003727,铜牌会员,中,潜力用户,复购≥2次,5961.11,2.0,0.687089,小额升档券：满200-30，30天有效
U002015,铜牌会员,中,潜力用户,复购≥2次,8776.11,2.0,0.687044,小额升档券：满200-30，30天有效
U004983,铜牌会员,中,潜力用户,复购≥2次,5594.39,2.0,0.686765,小额升档券：满200-30，30天有效
U004731,普通会员,中,潜力用户,复购≥2次,9652.7,2.0,0.686051,小额升档券：满200-30，30天有效
U004568,普通会员,中,潜力用户,复购≥2次,4350.16,2.0,0.685785,小额升档券：满200-30，30天有效
U002163,普通会员,中,潜力用户,仅1单,6547.02,1.0,0.685672,小额升档券：满200-30，30天有效
U004792,铜牌会员,中,潜力用户,复购≥2次,4258.32,2.0,0.684993,小额升档券：满200-30，30天有效
U002333,铜牌会员,中,潜力用户,复购≥2次,9972.22,2.0,0.684828,小额升档券：满200-30，30天有效
U001973,普通会员,中,潜力用户,复购≥2次,5501.72,2.0,0.684443,小额升档券：满200-30，30天有效
U001507,铜牌会员,中,潜力用户,复购≥2次,9436.22,2.0,0.684381,小额升档券：满200-30，30天有效
U001115,铜牌会员,中,潜力用户,仅1单,7907.52,1.0,0.684252,小额升档券：满200-30，30天有效
U003606,铜牌会员,中,潜力用户,复购≥2次,9418.89,2.0,0.683535,小额升档券：满200-30，30天有效
U003825,普通会员,低,潜力用户,复购≥2次,2745.92,2.0,0.683382,小额升档券：满200-30，30天有效
U003138,银牌会员,中,潜力用户,复购≥2次,6155.64,2.0,0.683378,小额升档券：满200-30，30天有效
U000728,普通会员,低,潜力用户,复购≥2次,2109.38,2.0,0.682904,小额升档券：满200-30，30天有效
U003429,普通会员,中,潜力用户,复购≥2次,5924.73,2.0,0.682703,小额升档券：满200-30，30天有效
U002576,铜牌会员,中,潜力用户,复购≥2次,3130.03,2.0,0.682466,小额升档券：满200-30，30天有效
U003904,金牌会员,低,潜力用户,复购≥2次,1851.31,3.0,0.681303,小额升档券：满200-30，30天有效
U001365,金牌会员,中,潜力用户,复购≥2次,6920.06,2.0,0.680852,小额升档券：满200-30，30天有效
U001074,金牌会员,中,潜力用户,复购≥2次,4676.67,2.0,0.680536,小额升档券：满200-30，30天有效
U001166,铜牌会员,中,潜力用户,复购≥2次,4680.43,2.0,0.680349,小额升档券：满200-30，30天有效
U000826,银牌会员,中,潜力用户,复购≥2次,6906.91,2.0,0.679746,小额升档券：满200-30，30天有效
U002306,普通会员,中,潜力用户,复购≥2次,5022.23,3.0,0.67939,小额升档券：满200-30，30天有效
U001697,铜牌会员,中,潜力用户,复购≥2次,4700.08,2.0,0.679301,小额升档券：满200-30，30天有效
U003812,普通会员,中,潜力用户,复购≥2次,5453.51,3.0,0.678905,小额升档券：满200-30，30天有效
U002854,金牌会员,低,潜力用户,复购≥2次,2705.33,2.0,0.678594,小额升档券：满200-30，30天有效
U004511,银牌会员,中,潜力用户,复购≥2次,3924.47,2.0,0.677656,小额升档券：满200-30，30天有效
U000513,铜牌会员,低,潜力用户,复购≥2次,2842.99,2.0,0.677615,小额升档券：满200-30，30天有效
U000939,铜牌会员,中,潜力用户,复购≥2次,8791.0,2.0,0.67746,小额升档券：满200-30，30天有效
U000308,普通会员,中,潜力用户,复购≥2次,5878.96,2.0,0.676846,小额升档券：满200-30，30天有效
U001524,金牌会员,中,潜力用户,复购≥2次,3522.34,2.0,0.676392,小额升档券：满200-30，30天有效
U004605,普通会员,中,潜力用户,复购≥2次,5962.41,2.0,0.67591,小额升档券：满200-30，30天有效
U001461,铜牌会员,中,潜力用户,复购≥2次,4281.7,2.0,0.675904,小额升档券：满200-30，30天有效
U000798,铜牌会员,中,潜力用户,复购≥2次,7023.26,2.0,0.675858,小额升档券：满200-30，30天有效
U002457,普通会员,低,潜力用户,复购≥2次,2307.28,3.0,0.6755,小额升档券：满200-30，30天有效
U001843,银牌会员,中,潜力用户,复购≥2次,6752.74,3.0,0.675289,小额升档券：满200-30，30天有效
U003529,银牌会员,中,潜力用户,复购≥2次,9298.05,4.0,0.674609,小额升档券：满200-30，30天有效
U002659,铜牌会员,中,潜力用户,复购≥2次,6435.38,2.0,0.674556,小额升档券：满200-30，30天有效
U001046,银牌会员,中,潜力用户,复购≥2次,3169.14,3.0,0.674256,小额升档券：满200-30，30天有效
U000777,银牌会员,中,潜力用户,复购≥2次,4898.47,2.0,0.673964,小额升档券：满200-30，30天有效
U004517,普通会员,低,潜力用户,复购≥2次,2861.49,3.0,0.673943,小额升档券：满200-30，30天有效
U000997,金牌会员,中,潜力用户,复购≥2次,6301.93,2.0,0.673604,小额升档券：满200-30，30天有效
U000808,普通会员,低,潜力用户,复购≥2次,2134.76,2.0,0.673355,小额升档券：满200-30，30天有效
U004503,铜牌会员,中,潜力用户,复购≥2次,4637.96,2.0,0.673281,小额升档券：满200-30，30天有效
U001328,铜牌会员,中,潜力用户,复购≥2次,9990.93,3.0,0.673166,小额升档券：满200-30，30天有效
U004824,普通会员,中,潜力用户,复购≥2次,6083.68,2.0,0.672317,小额升档券：满200-30，30天有效
U001202,普通会员,低,潜力用户,复购≥2次,2631.48,3.0,0.672043,小额升档券：满200-30，30天有效
U004659,金牌会员,低,潜力用户,复购≥2次,1909.93,3.0,0.671979,小额升档券：满200-30，30天有效
U004392,铜牌会员,中,潜力用户,复购≥2次,3197.15,4.0,0.671842,小额升档券：满200-30，30天有效
U004192,铜牌会员,中,潜力用户,复购≥2次,4159.11,2.0,0.671812,小额升档券：满200-30，30天有效
U003136,金牌会员,中,潜力用户,仅1单,9738.24,1.0,0.671678,小额升档券：满200-30，30天有效
U002484,银牌会员,中,潜力用户,复购≥2次,7771.37,2.0,0.671669,小额升档券：满200-30，30天有效
U000062,金牌会员,中,潜力用户,仅1单,8324.01,1.0,0.671227,小额升档券：满200-30，30天有效
U004466,铜牌会员,低,潜力用户,复购≥2次,2760.11,2.0,0.670832,小额升档券：满200-30，30天有效
U002741,银牌会员,中,潜力用户,复购≥2次,9778.57,2.0,0.670801,小额升档券：满200-30，30天有效
U004758,普通会员,低,潜力用户,复购≥2次,2676.3,2.0,0.669793,小额升档券：满200-30，30天有效
U000473,银牌会员,中,潜力用户,复购≥2次,3259.05,3.0,0.66879,小额升档券：满200-30，30天有效
U002236,银牌会员,中,潜力用户,复购≥2次,4157.06,3.0,0.667995,小额升档券：满200-30，30天有效
U000718,铜牌会员,中,潜力用户,复购≥2次,7610.7,2.0,0.667733,小额升档券：满200-30，30天有效
U000923,金牌会员,中,潜力用户,复购≥2次,3475.69,2.0,0.667415,小额升档券：满200-30，30天有效
U003539,铜牌会员,中,潜力用户,复购≥2次,4946.38,2.0,0.667279,小额升档券：满200-30，30天有效
U000182,铜牌会员,低,潜力用户,复购≥2次,2456.87,3.0,0.666689,小额升档券：满200-30，30天有效
U004959,钻石会员,中,潜力用户,复购≥2次,3760.55,2.0,0.666625,小额升档券：满200-30，30天有效
U004942,钻石会员,中,潜力用户,复购≥2次,6772.08,3.0,0.666477,小额升档券：满200-30，30天有效
U000655,银牌会员,低,潜力用户,复购≥2次,1991.78,2.0,0.666389,小额升档券：满200-30，30天有效
U002404,金牌会员,中,潜力用户,复购≥2次,5714.47,2.0,0.666243,小额升档券：满200-30，30天有效
U002613,铜牌会员,中,潜力用户,仅1单,9597.32,1.0,0.66511,小额升档券：满200-30，30天有效
U004032,普通会员,中,潜力用户,复购≥2次,3117.53,2.0,0.664989,小额升档券：满200-30，30天有效
U000754,金牌会员,中,潜力用户,复购≥2次,8636.53,2.0,0.664768,小额升档券：满200-30，30天有效
U000980,银牌会员,中,潜力用户,复购≥2次,5560.28,2.0,0.664744,小额升档券：满200-30，30天有效
U000168,钻石会员,低,潜力用户,复购≥2次,2542.26,2.0,0.664711,小额升档券：满200-30，30天有效
U004685,金牌会员,中,潜力用户,复购≥2次,3495.62,2.0,0.664276,小额升档券：满200-30，30天有效
U004228,银牌会员,低,潜力用户,复购≥2次,2874.26,2.0,0.664067,小额升档券：满200-30，30天有效
U004989,银牌会员,中,潜力用户,复购≥2次,5167.0,2.0,0.663888,小额升档券：满200-30，30天有效
U003813,金牌会员,中,潜力用户,复购≥2次,8835.87,3.0,0.663599,小额升档券：满200-30，30天有效
U003604,银牌会员,中,潜力用户,复购≥2次,5220.29,2.0,0.663115,小额升档券：满200-30，30天有效
U001238,钻石会员,中,潜力用户,复购≥2次,3531.29,2.0,0.662649,小额升档券：满200-30，30天有效
U004378,普通会员,中,潜力用户,复购≥2次,7119.39,3.0,0.662017,小额升档券：满200-30，30天有效
U003257,普通会员,中,潜力用户,复购≥2次,4126.81,2.0,0.661849,小额升档券：满200-30，30天有效
U000768,金牌会员,中,潜力用户,复购≥2次,3925.34,2.0,0.661821,小额升档券：满200-30，30天有效
U003851,银牌会员,低,潜力用户,复购≥2次,1555.68,2.0,0.661773,小额升档券：满200-30，30天有效
U001954,普通会员,中,潜力用户,复购≥2次,3838.21,3.0,0.661751,小额升档券：满200-30，30天有效
U003405,金牌会员,中,潜力用户,复购≥2次,4791.2,2.0,0.661079,小额升档券：满200-30，30天有效
U001710,铜牌会员,中,潜力用户,复购≥2次,8011.09,2.0,0.660949,小额升档券：满200-30，30天有效
U003866,铜牌会员,中,潜力用户,复购≥2次,3736.99,2.0,0.660606,小额升档券：满200-30，30天有效
U004866,铜牌会员,中,潜力用户,复购≥2次,3633.94,2.0,0.660569,小额升档券：满200-30，30天有效
U000883,铜牌会员,低,潜力用户,复购≥2次,1954.01,3.0,0.660188,小额升档券：满200-30，30天有效
U002340,银牌会员,中,潜力用户,复购≥2次,3936.22,3.0,0.659716,小额升档券：满200-30，30天有效
U003032,普通会员,中,潜力用户,复购≥2次,5195.17,2.0,0.659625,小额升档券：满200-30，30天有效
U000016,铜牌会员,中,潜力用户,复购≥2次,4438.78,2.0,0.658855,小额升档券：满200-30，30天有效
U004661,普通会员,中,潜力用户,复购≥2次,3592.26,3.0,0.658691,小额升档券：满200-30，30天有效
U004101,银牌会员,中,潜力用户,复购≥2次,4000.35,2.0,0.658632,小额升档券：满200-30，30天有效
U002266,银牌会员,中,潜力用户,复购≥2次,3366.17,2.0,0.658403,小额升档券：满200-30，30天有效
U000310,铜牌会员,中,潜力用户,复购≥2次,9034.14,3.0,0.658373,小额升档券：满200-30，30天有效
U004710,银牌会员,低,潜力用户,复购≥2次,1417.06,2.0,0.658356,小额升档券：满200-30，30天有效
U004085,银牌会员,中,潜力用户,复购≥2次,4472.78,2.0,0.65806,小额升档券：满200-30，30天有效
U002628,银牌会员,中,潜力用户,复购≥2次,6120.59,4.0,0.657262,小额升档券：满200-30，30天有效
U003704,银牌会员,中,潜力用户,复购≥2次,8309.85,2.0,0.65722,小额升档券：满200-30，30天有效
U000075,银牌会员,中,潜力用户,复购≥2次,5900.32,2.0,0.656965,小额升档券：满200-30，30天有效
U003132,钻石会员,中,潜力用户,复购≥2次,5340.85,2.0,0.656362,小额升档券：满200-30，30天有效
U001761,铜牌会员,中,潜力用户,复购≥2次,8463.82,3.0,0.656249,小额升档券：满200-30，30天有效
U001692,银牌会员,低,潜力用户,复购≥2次,2519.81,3.0,0.656169,小额升档券：满200-30，30天有效
U004850,普通会员,中,潜力用户,复购≥2次,9937.83,3.0,0.656112,小额升档券：满200-30，30天有效
U004985,金牌会员,低,潜力用户,复购≥2次,2907.6,2.0,0.655667,小额升档券：满200-30，30天有效
U004267,铜牌会员,中,潜力用户,复购≥2次,5027.08,3.0,0.655397,小额升档券：满200-30，30天有效
U001785,铜牌会员,中,潜力用户,复购≥2次,4472.73,3.0,0.655284,小额升档券：满200-30，30天有效
U000894,银牌会员,中,潜力用户,复购≥2次,5458.76,2.0,0.655161,小额升档券：满200-30，30天有效
U000207,铜牌会员,中,潜力用户,复购≥2次,6332.44,2.0,0.654945,小额升档券：满200-30，30天有效
U000022,钻石会员,低,潜力用户,复购≥2次,2446.35,2.0,0.654601,小额升档券：满200-30，30天有效
U002008,银牌会员,中,潜力用户,复购≥2次,7011.44,2.0,0.654568,小额升档券：满200-30，30天有效
U004868,银牌会员,低,潜力用户,复购≥2次,1899.57,2.0,0.653776,小额升档券：满200-30，30天有效
U004718,普通会员,中,潜力用户,复购≥2次,3671.16,2.0,0.653334,小额升档券：满200-30，30天有效
U002520,铜牌会员,低,潜力用户,复购≥2次,2419.88,2.0,0.653127,小额升档券：满200-30，30天有效
U001980,银牌会员,低,潜力用户,复购≥2次,2260.69,2.0,0.652867,小额升档券：满200-30，30天有效
U004945,铜牌会员,中,潜力用户,复购≥2次,6545.62,2.0,0.652461,小额升档券：满200-30，30天有效
U000550,铜牌会员,中,潜力用户,复购≥2次,3529.53,2.0,0.651972,小额升档券：满200-30，30天有效
U004853,普通会员,低,潜力用户,复购≥2次,1815.9,2.0,0.651936,小额升档券：满200-30，30天有效
U004485,钻石会员,中,潜力用户,复购≥2次,4415.4,2.0,0.651883,小额升档券：满200-30，30天有效
U003452,银牌会员,中,潜力用户,仅1单,9531.27,1.0,0.651865,小额升档券：满200-30，30天有效
U002786,银牌会员,低,潜力用户,复购≥2次,1925.94,2.0,0.651149,小额升档券：满200-30，30天有效
U001739,铜牌会员,中,潜力用户,复购≥2次,3849.41,2.0,0.651108,小额升档券：满200-30，30天有效
U003545,铜牌会员,中,潜力用户,复购≥2次,3044.82,3.0,0.650379,小额升档券：满200-30，30天有效
U001530,银牌会员,中,潜力用户,仅1单,7430.42,1.0,0.649802,小额升档券：满200-30，30天有效
U004218,金牌会员,中,潜力用户,复购≥2次,3587.78,2.0,0.649778,小额升档券：满200-30，30天有效
U002405,银牌会员,低,潜力用户,复购≥2次,2921.38,3.0,0.649647,小额升档券：满200-30，30天有效
U004976,钻石会员,中,潜力用户,复购≥2次,4330.83,2.0,0.649419,小额升档券：满200-30，30天有效
U000197,普通会员,中,潜力用户,仅1单,8502.15,1.0,0.647774,小额升档券：满200-30，30天有效
U003809,银牌会员,低,潜力用户,复购≥2次,2398.91,2.0,0.647715,小额升档券：满200-30，30天有效
U003928,银牌会员,中,潜力用户,复购≥2次,9623.75,3.0,0.647544,小额升档券：满200-30，30天有效
U001849,普通会员,中,潜力用户,复购≥2次,4690.57,2.0,0.646758,小额升档券：满200-30，30天有效
U001424,银牌会员,中,潜力用户,从未下单,7400.69,0.0,0.646017,小额升档券：满200-30，30天有效
U004884,银牌会员,中,潜力用户,复购≥2次,4000.61,2.0,0.645708,小额升档券：满200-30，30天有效
U002889,钻石会员,中,潜力用户,从未下单,4436.37,0.0,0.645522,小额升档券：满200-30，30天有效
U000860,普通会员,中,潜力用户,复购≥2次,7371.18,2.0,0.645414,小额升档券：满200-30，30天有效
U002191,钻石会员,中,潜力用户,复购≥2次,7539.15,2.0,0.64525,小额升档券：满200-30，30天有效
U004624,银牌会员,低,潜力用户,复购≥2次,2415.52,2.0,0.644911,小额升档券：满200-30，30天有效
U002900,普通会员,中,潜力用户,复购≥2次,3724.34,2.0,0.644541,小额升档券：满200-30，30天有效
U002176,普通会员,中,潜力用户,复购≥2次,6794.51,3.0,0.644524,小额升档券：满200-30，30天有效
U003585,普通会员,低,潜力用户,复购≥2次,2121.22,2.0,0.644016,小额升档券：满200-30，30天有效
U002666,钻石会员,中,潜力用户,复购≥2次,9024.53,2.0,0.643283,小额升档券：满200-30，30天有效
U002570,普通会员,低,潜力用户,复购≥2次,1740.04,2.0,0.642622,小额升档券：满200-30，30天有效
U001759,普通会员,中,潜力用户,复购≥2次,4121.51,2.0,0.642394,小额升档券：满200-30，30天有效
U001533,银牌会员,中,潜力用户,复购≥2次,4539.53,2.0,0.641825,小额升档券：满200-30，30天有效
U003089,普通会员,中,潜力用户,复购≥2次,6875.73,3.0,0.641393,小额升档券：满200-30，30天有效
U000420,普通会员,中,潜力用户,复购≥2次,8262.74,2.0,0.641307,小额升档券：满200-30，30天有效
U001745,银牌会员,中,潜力用户,仅1单,7491.09,1.0,0.640985,小额升档券：满200-30，30天有效
U001862,铜牌会员,中,潜力用户,复购≥2次,4787.17,2.0,0.640203,小额升档券：满200-30，30天有效
U004416,普通会员,中,潜力用户,复购≥2次,3055.11,2.0,0.639543,小额升档券：满200-30，30天有效
U002006,银牌会员,中,潜力用户,复购≥2次,5244.74,3.0,0.638356,小额升档券：满200-30，30天有效
U004478,金牌会员,低,潜力用户,复购≥2次,2794.73,2.0,0.638144,小额升档券：满200-30，30天有效
U003569,金牌会员,中,潜力用户,复购≥2次,5498.85,2.0,0.638135,小额升档券：满200-30，30天有效
U001460,铜牌会员,中,潜力用户,复购≥2次,4202.23,2.0,0.638112,小额升档券：满200-30，30天有效
U003206,普通会员,中,潜力用户,复购≥2次,5574.62,2.0,0.637976,小额升档券：满200-30，30天有效
U004193,银牌会员,低,潜力用户,复购≥2次,2374.0,2.0,0.636722,小额升档券：满200-30，30天有效
U003203,铜牌会员,低,潜力用户,复购≥2次,2301.31,2.0,0.636246,小额升档券：满200-30，30天有效
U000049,铜牌会员,中,潜力用户,复购≥2次,4604.75,4.0,0.634965,小额升档券：满200-30，30天有效
U004809,银牌会员,低,潜力用户,复购≥2次,2097.24,2.0,0.634383,小额升档券：满200-30，30天有效
U003044,金牌会员,中,潜力用户,复购≥2次,6557.49,2.0,0.634382,小额升档券：满200-30，30天有效
U004596,金牌会员,低,潜力用户,复购≥2次,2232.62,2.0,0.634164,小额升档券：满200-30，30天有效
U003460,铜牌会员,低,潜力用户,复购≥2次,1720.83,2.0,0.634131,小额升档券：满200-30，30天有效
U004453,普通会员,中,潜力用户,复购≥2次,4853.02,2.0,0.633516,小额升档券：满200-30，30天有效
U001071,铜牌会员,低,潜力用户,复购≥2次,2344.62,2.0,0.63217,小额升档券：满200-30，30天有效
U002612,铜牌会员,低,潜力用户,复购≥2次,2790.97,3.0,0.631962,小额升档券：满200-30，30天有效
U003674,普通会员,低,潜力用户,复购≥2次,1885.14,2.0,0.63187,小额升档券：满200-30，30天有效
U003564,银牌会员,低,潜力用户,复购≥2次,1753.26,2.0,0.631762,小额升档券：满200-30，30天有效
U003732,普通会员,中,潜力用户,复购≥2次,3164.39,2.0,0.631635,小额升档券：满200-30，30天有效
U000186,铜牌会员,中,潜力用户,复购≥2次,6158.68,3.0,0.631522,小额升档券：满200-30，30天有效
U003667,铜牌会员,中,潜力用户,复购≥2次,4115.93,3.0,0.63054,小额升档券：满200-30，30天有效
U000556,铜牌会员,中,潜力用户,仅1单,5414.4,1.0,0.630372,小额升档券：满200-30，30天有效
U002704,银牌会员,中,潜力用户,复购≥2次,4720.74,2.0,0.629984,小额升档券：满200-30，30天有效
U003258,银牌会员,中,潜力用户,复购≥2次,3150.75,3.0,0.629939,小额升档券：满200-30，30天有效
U001165,普通会员,中,潜力用户,从未下单,8581.44,0.0,0.629112,小额升档券：满200-30，30天有效
U000410,普通会员,中,潜力用户,复购≥2次,3940.67,3.0,0.627911,小额升档券：满200-30，30天有效
U003011,金牌会员,低,潜力用户,复购≥2次,2342.64,2.0,0.627759,小额升档券：满200-30，30天有效
U002574,银牌会员,中,潜力用户,复购≥2次,9424.34,2.0,0.627724,小额升档券：满200-30，30天有效
U003847,银牌会员,低,潜力用户,复购≥2次,1962.48,2.0,0.627093,小额升档券：满200-30，30天有效
U000120,普通会员,中,潜力用户,复购≥2次,5577.6,2.0,0.627045,小额升档券：满200-30，30天有效
U003444,钻石会员,中,潜力用户,复购≥2次,3590.87,2.0,0.626746,小额升档券：满200-30，30天有效
U001599,铜牌会员,中,潜力用户,复购≥2次,5205.79,2.0,0.626498,小额升档券：满200-30，30天有效
