pool,product_id,product_name,category,price,conversion_rate,popularity_score,avg_review_score,avg_disc,sales_count
高性价比优惠池,P000468,野兽派礼品鲜花商品434,礼品鲜花,507.38,0.4286,0.51,5.0,0.20239486798641257,3617
高性价比优惠池,P000473,始祖鸟运动户外商品368,运动户外,94.23,0.2,0.44,5.0,0.18372524564396558,8221
高性价比优惠池,P000475,苏泊尔家用电器商品504,家用电器,5391.86,0.5,0.8,5.0,0.16511032713836515,3212
高性价比优惠池,P000477,顾家家居家居家装商品215,家居家装,675.03,0.25,0.58,5.0,0.1670628237226868,6939
高性价比优惠池,P000486,西门子家用电器商品659,家用电器,4424.49,0.4286,0.54,4.33,0.19607421586590898,4237
高性价比优惠池,P000489,vivo手机数码商品274,手机数码,950.83,0.3333,0.77,4.5,0.16060935011223712,3288
高性价比优惠池,P000502,米其林汽车用品商品189,汽车用品,5974.17,0.75,0.56,4.75,0.1758791285250541,8531
高性价比优惠池,P000518,一加手机数码商品882,手机数码,7766.11,0.5556,0.66,4.5,0.23634810731394548,4421
高性价比优惠池,P000520,六福珠宝珠宝首饰商品167,珠宝首饰,395.3,0.3333,0.92,4.33,0.17985451752846676,7197
高性价比优惠池,P000533,薇诺娜美妆护肤商品704,美妆护肤,1798.4,0.625,0.57,4.5,0.17494145181957668,3308
高性价比优惠池,P000534,MK箱包配饰商品192,箱包配饰,257.58,0.8,0.44,4.33,0.17840937619032635,2686
高性价比优惠池,P000537,善存医药保健商品487,医药保健,554.84,0.25,0.52,5.0,0.17751069671645717,719
高性价比优惠池,P000539,SK-II美妆护肤商品283,美妆护肤,1549.86,0.4,0.67,4.5,0.1653670954480157,840
高性价比优惠池,P000547,卡仕达汽车用品商品137,汽车用品,1590.31,0.6154,0.84,4.75,0.1621425891081862,531
高性价比优惠池,P000551,老凤祥珠宝首饰商品566,珠宝首饰,1511.2,0.5714,0.83,4.5,0.17964309938430784,5901
高性价比优惠池,P000558,LV箱包配饰商品537,箱包配饰,612.76,0.3333,0.53,4.5,0.15854711195639504,5185
高性价比优惠池,P000564,探路者运动户外商品111,运动户外,644.21,0.3333,0.85,5.0,0.16085603848286514,4614
高性价比优惠池,P000579,耐威克宠物用品商品321,宠物用品,529.85,0.5,0.53,4.67,0.19848777175120366,2867
高性价比优惠池,P000580,海澜之家服装鞋包商品903,服装鞋包,122.92,0.5556,0.6,5.0,0.15974911645537995,3311
高性价比优惠池,P000586,壳牌汽车用品商品441,汽车用品,4001.57,0.6,0.64,4.6,0.17030422835428355,755
高性价比优惠池,P000591,潘多拉礼品鲜花商品626,礼品鲜花,111.35,0.1667,0.43,5.0,0.1675688233363761,8888
高性价比优惠池,P000593,野兽派礼品鲜花商品275,礼品鲜花,80.53,0.1667,0.52,5.0,0.20066701913798402,5549
高性价比优惠池,P000594,迪卡侬运动户外商品151,运动户外,138.77,0.4286,0.51,4.5,0.18928268388461794,7712
高性价比优惠池,P000606,七匹狼服装鞋包商品937,服装鞋包,1442.83,0.5,0.76,4.67,0.16067374838415274,1752
高性价比优惠池,P000607,顾家家居家居家装商品911,家居家装,309.1,0.5,0.42,4.5,0.15853184713362453,7552
高性价比优惠池,P000614,顾家家居家居家装商品941,家居家装,450.76,0.4286,0.52,5.0,0.16054479513449324,5046
高性价比优惠池,P000620,京东图书图书音像商品310,图书音像,684.7,0.4286,0.47,4.33,0.18326463243823535,5187
高性价比优惠池,P000621,伊利食品生鲜商品545,食品生鲜,720.61,0.5,0.54,4.67,0.18222595580758774,5640
高性价比优惠池,P000626,九芝堂医药保健商品740,医药保健,324.95,0.75,0.35,4.33,0.18556821997274509,6271
高性价比优惠池,P000630,雅诗兰黛美妆护肤商品173,美妆护肤,1314.36,0.5,0.49,4.5,0.18732350059614147,2359
高性价比优惠池,P000635,贝因美母婴用品商品691,母婴用品,503.18,0.25,0.29,5.0,0.21229177086509182,3878
高性价比优惠池,P000641,博世汽车用品商品727,汽车用品,895.81,0.125,0.47,5.0,0.1689823840181409,5628
高性价比优惠池,P000642,安踏运动户外商品580,运动户外,459.49,0.4444,0.62,4.5,0.16000061885544273,7687
高性价比优惠池,P000643,施华洛世奇礼品鲜花商品439,礼品鲜花,426.81,0.4286,0.51,4.5,0.22191737958033433,4827
高性价比优惠池,P000646,荣耀手机数码商品692,手机数码,1768.09,0.3333,0.56,4.5,0.16054509839659648,845
高性价比优惠池,P000650,伊利食品生鲜商品114,食品生鲜,744.01,0.5455,0.72,4.6,0.18106807969616592,9893
高性价比优惠池,P000653,皇家宠物用品商品451,宠物用品,984.23,0.2,0.45,5.0,0.1787908860659892,2376
高性价比优惠池,P000658,人民邮电出版社图书音像商品870,图书音像,923.23,0.75,0.45,4.5,0.18034029910003618,3828
高性价比优惠池,P000659,帮宝适母婴用品商品585,母婴用品,270.0,0.6,0.48,4.5,0.20287361618820005,8690
高性价比优惠池,P000662,海澜之家服装鞋包商品964,服装鞋包,891.98,0.3333,0.57,5.0,0.21383345046085378,4466
高性价比优惠池,P000663,索菲亚家居家装商品373,家居家装,804.29,0.3,0.67,4.5,0.16438760948378378,4183
高性价比优惠池,P000665,Swisse医药保健商品632,医药保健,344.03,0.3333,0.65,4.67,0.1701087548812875,2947
高性价比优惠池,P000668,曲美家居家装商品842,家居家装,290.46,0.375,0.53,4.5,0.1759008952796962,3163
高性价比优惠池,P000669,苹果手机数码商品734,手机数码,1189.56,0.5714,0.62,5.0,0.17304002557892634,9734
高性价比优惠池,P000672,老凤祥珠宝首饰商品213,珠宝首饰,1406.52,0.4444,0.66,4.75,0.164048309617306,4150
高性价比优惠池,P000675,良品铺子食品生鲜商品899,食品生鲜,83.26,0.375,0.62,4.67,0.1749993389277717,1022
高性价比优惠池,P000678,瑞士军威箱包配饰商品724,箱包配饰,398.71,0.4286,0.47,4.5,0.1645413431273843,8061
高性价比优惠池,P000680,施华洛世奇礼品鲜花商品208,礼品鲜花,913.48,0.4,0.36,4.5,0.23039558867770107,4243
高性价比优惠池,P000687,海澜之家服装鞋包商品441,服装鞋包,1379.58,0.3333,0.47,4.5,0.1741428336081772,6563
高性价比优惠池,P000697,飞鹤母婴用品商品316,母婴用品,809.03,0.3333,0.38,5.0,0.17830954569008942,8570
高性价比优惠池,P000698,人民邮电出版社图书音像商品991,图书音像,875.51,0.3,0.67,5.0,0.17418183513681265,2440
高性价比优惠池,P000699,Swisse医药保健商品173,医药保健,46.51,0.25,0.43,5.0,0.169090034517668,2319
高性价比优惠池,P000700,人民邮电出版社图书音像商品119,图书音像,476.51,0.2727,0.7,4.5,0.1622423329416827,750
高性价比优惠池,P000702,LV箱包配饰商品940,箱包配饰,795.76,0.5,0.4,5.0,0.2262416889468602,7474
高性价比优惠池,P000703,野兽派礼品鲜花商品955,礼品鲜花,595.13,0.3333,0.55,5.0,0.19566874072992432,1742
高性价比优惠池,P000710,新秀丽箱包配饰商品236,箱包配饰,108.97,0.4,0.43,4.5,0.16389153426124783,6162
高性价比优惠池,P000711,老凤祥珠宝首饰商品116,珠宝首饰,1765.27,0.6667,0.33,5.0,0.21246140764313012,1322
高性价比优惠池,P000715,迪卡侬运动户外商品521,运动户外,246.86,0.4,0.72,4.5,0.19241460579060823,2859
高性价比优惠池,P000717,Roseonly礼品鲜花商品742,礼品鲜花,828.22,0.75,0.46,4.33,0.18477099120815468,4934
高性价比优惠池,P000720,探路者运动户外商品575,运动户外,772.63,0.2857,0.57,5.0,0.17390741123957784,3409
高性价比优惠池,P000722,海康威视汽车用品商品609,汽车用品,1822.43,0.75,0.52,4.5,0.16840811350085183,706
高性价比优惠池,P000725,Samsonite箱包配饰商品261,箱包配饰,787.64,0.7143,0.55,4.5,0.1743459308650476,7947
高性价比优惠池,P000728,海尔家用电器商品433,家用电器,2208.37,0.3333,0.71,4.67,0.17194765307625656,3884
高性价比优惠池,P000729,九芝堂医药保健商品990,医药保健,207.96,0.5,0.4,5.0,0.1738492883814644,3615
高性价比优惠池,P000732,全友家居家居家装商品568,家居家装,722.62,0.5,0.56,4.5,0.18044507984720826,5875
高性价比优惠池,P000733,蒙牛食品生鲜商品443,食品生鲜,135.94,0.4615,0.88,4.5,0.16634424933424002,9317
高性价比优惠池,P000734,vivo手机数码商品239,手机数码,1333.32,0.4,0.5,4.5,0.182857102684407,7627
高性价比优惠池,P000743,一加手机数码商品643,手机数码,3457.4,0.3333,0.41,4.5,0.17335709518460543,1605
高性价比优惠池,P000745,九芝堂医药保健商品323,医药保健,141.38,0.4286,0.42,4.67,0.1622714431291581,4846
高性价比优惠池,P000757,完美日记美妆护肤商品344,美妆护肤,1102.29,0.6,0.65,4.83,0.174343874495308,7839
高性价比优惠池,P000758,Swisse医药保健商品871,医药保健,747.57,0.3636,0.74,4.75,0.1963230597807276,3693
高性价比优惠池,P000765,善存医药保健商品608,医药保健,158.99,0.4444,0.48,5.0,0.24102226683453262,3346
高性价比优惠池,P000767,Samsonite箱包配饰商品585,箱包配饰,353.23,0.3333,0.57,4.5,0.19783367296565188,7272
高性价比优惠池,P000772,新华书店图书音像商品411,图书音像,571.58,0.3333,0.6,4.67,0.19833875707725557,5021
高性价比优惠池,P000774,周大福珠宝首饰商品251,珠宝首饰,738.59,0.3333,0.46,4.5,0.21622195783610862,7469
高性价比优惠池,P000781,MK箱包配饰商品886,箱包配饰,153.93,0.5714,0.57,4.67,0.17811629239369905,7504
高性价比优惠池,P000787,兰蔻美妆护肤商品415,美妆护肤,98.35,0.5714,0.47,4.5,0.1952073863670114,3610
高性价比优惠池,P000793,九芝堂医药保健商品478,医药保健,392.25,0.3333,0.67,5.0,0.2003767775963679,199
高性价比优惠池,P000798,冠能宠物用品商品247,宠物用品,215.71,0.5714,0.62,4.33,0.20209970622138704,7776
高性价比优惠池,P000802,老凤祥珠宝首饰商品304,珠宝首饰,412.71,0.4,0.37,5.0,0.1594171486139798,6254
高性价比优惠池,P000813,全友家居家居家装商品154,家居家装,279.94,0.4,0.62,4.67,0.1787077511616422,6873
高性价比优惠池,P000824,云南白药医药保健商品242,医药保健,818.87,0.7143,0.59,4.5,0.18433960689989076,9791
高性价比优惠池,P000827,Swisse医药保健商品414,医药保健,134.09,0.4,0.42,4.5,0.228725993977702,2133
高性价比优惠池,P000829,优衣库服装鞋包商品893,服装鞋包,994.3,0.4,0.41,4.5,0.1591866829224795,7065
高性价比优惠池,P000831,Roseonly礼品鲜花商品580,礼品鲜花,127.73,1.0,0.29,4.67,0.22819408786664389,4145
高性价比优惠池,P000833,周生生珠宝首饰商品716,珠宝首饰,450.53,0.4444,0.7,4.67,0.1633612990534209,3277
高性价比优惠池,P000835,花点时间礼品鲜花商品460,礼品鲜花,168.95,0.5,0.32,4.5,0.16322189562130046,8202
高性价比优惠池,P000844,施华洛世奇珠宝首饰商品821,珠宝首饰,612.13,0.6667,0.49,4.67,0.1630697464663942,665
高性价比优惠池,P000845,海澜之家服装鞋包商品605,服装鞋包,275.66,0.6667,0.51,4.33,0.19371543998079155,4646
高性价比优惠池,P000846,中信出版社图书音像商品853,图书音像,318.89,0.2222,0.62,5.0,0.17400900158339502,7273
高性价比优惠池,P000850,强生母婴用品商品635,母婴用品,661.96,0.3,0.67,4.5,0.1849327356327804,1392
高性价比优惠池,P000851,H&M服装鞋包商品504,服装鞋包,831.22,0.6364,0.71,4.5,0.16183926905796087,9675
高性价比优惠池,P000852,H&M服装鞋包商品166,服装鞋包,759.23,0.2222,0.66,5.0,0.1791908571961749,3261
高性价比优惠池,P000853,曲美家居家装商品709,家居家装,845.59,0.4545,0.74,4.33,0.1689555723952498,6623
高性价比优惠池,P000863,明牌珠宝首饰商品306,珠宝首饰,622.45,0.375,0.63,5.0,0.18626540490880483,8157
高性价比优惠池,P000868,博世汽车用品商品823,汽车用品,1731.08,0.4545,0.7,4.67,0.17397009343774902,7056
高性价比优惠池,P000874,苹果手机数码商品704,手机数码,838.39,0.4,0.46,5.0,0.20123425314886695,6003
高性价比优惠池,P000884,东鹏家居家装商品614,家居家装,813.34,0.5,0.77,4.67,0.16410501490918764,5563
高性价比优惠池,P000890,潘多拉礼品鲜花商品586,礼品鲜花,432.83,0.375,0.47,5.0,0.20532663204217075,5690
高性价比优惠池,P000892,潘多拉珠宝首饰商品543,珠宝首饰,1343.74,0.75,0.35,4.5,0.16474836063373136,5133
高性价比优惠池,P000897,探路者运动户外商品473,运动户外,467.86,0.125,0.58,5.0,0.18725931158905373,3938
高性价比优惠池,P000898,自然堂美妆护肤商品964,美妆护肤,899.01,0.25,0.59,4.5,0.18899576009015653,5220
高性价比优惠池,P000905,潘多拉珠宝首饰商品774,珠宝首饰,1123.88,0.2,0.44,5.0,0.16043873354503574,691
高性价比优惠池,P000912,Roseonly礼品鲜花商品891,礼品鲜花,808.62,0.625,0.59,4.5,0.16082540539931806,5395
高性价比优惠池,P000921,福临门食品生鲜商品416,食品生鲜,642.56,0.5,0.46,5.0,0.1820702030504011,5945
高性价比优惠池,P000922,外交官箱包配饰商品647,箱包配饰,868.28,0.3333,0.77,4.33,0.16544081213077752,7248
高性价比优惠池,P000924,百草味食品生鲜商品942,食品生鲜,759.1,0.5,0.61,4.33,0.17086635078308332,4872
高性价比优惠池,P000929,比瑞吉宠物用品商品815,宠物用品,268.36,0.3333,0.42,4.5,0.19330342962653593,1087
高性价比优惠池,P000930,马可波罗家居家装商品716,家居家装,731.94,0.1667,0.53,5.0,0.16572868338020483,8973
高性价比优惠池,P000931,云南白药医药保健商品564,医药保健,698.26,0.5,0.48,5.0,0.16982497068913371,853
高性价比优惠池,P000932,米其林汽车用品商品745,汽车用品,3825.54,0.1667,0.56,5.0,0.19731874921584447,2229
高性价比优惠池,P000939,珀莱雅美妆护肤商品997,美妆护肤,785.77,0.4,0.86,4.67,0.1912254959184262,9345
高性价比优惠池,P000940,美的家用电器商品123,家用电器,7423.34,0.4286,0.92,4.33,0.20458544638165682,3747
高性价比优惠池,P000945,小佩宠物用品商品221,宠物用品,232.24,0.4,0.49,4.5,0.1843795060277248,3328
高性价比优惠池,P000961,小米手机数码商品611,手机数码,7037.6,0.4,0.43,5.0,0.1772440991657088,4603
高性价比优惠池,P000962,云南白药医药保健商品540,医药保健,290.1,0.6667,0.29,5.0,0.17656100645671804,4312
高性价比优惠池,P000968,荣耀手机数码商品465,手机数码,7916.14,0.6667,0.28,5.0,0.1797701451046997,9189
高性价比优惠池,P000974,明牌珠宝首饰商品793,珠宝首饰,233.9,0.6,0.48,4.5,0.24807463731550827,5384
高性价比优惠池,P000984,潮宏基珠宝首饰商品191,珠宝首饰,90.0,0.25,0.87,4.67,0.1650238144869123,3411
高性价比优惠池,P000985,珀莱雅美妆护肤商品898,美妆护肤,834.67,0.3333,0.88,5.0,0.16011813690539056,2525
高性价比优惠池,P000987,Samsonite箱包配饰商品467,箱包配饰,668.87,0.5,0.57,4.67,0.19953724207520293,6020
高性价比优惠池,P000991,帮宝适母婴用品商品195,母婴用品,50.03,0.2222,0.66,5.0,0.20309469043482595,5599
高性价比优惠池,P000995,良品铺子食品生鲜商品230,食品生鲜,687.47,0.2,0.49,5.0,0.22103741167979965,4921
高性价比优惠池,P001001,SK-II美妆护肤商品963,美妆护肤,816.27,0.375,0.54,4.33,0.20645710078737092,1364
高性价比优惠池,P001003,明牌珠宝首饰商品738,珠宝首饰,1625.28,0.2222,0.58,5.0,0.1590746736495585,5592
高性价比优惠池,P001009,九芝堂医药保健商品923,医药保健,309.63,0.125,0.55,5.0,0.16617235726757823,2049
高性价比优惠池,P001010,雅诗兰黛美妆护肤商品295,美妆护肤,268.23,0.5714,0.48,4.67,0.20666673754655598,260
高性价比优惠池,P001013,海尔家用电器商品408,家用电器,6272.91,0.5833,0.88,4.4,0.17688150481589582,2427
高性价比优惠池,P001029,野兽派礼品鲜花商品389,礼品鲜花,693.79,0.6667,0.37,5.0,0.2127159394532777,1412
高性价比优惠池,P001030,海康威视汽车用品商品232,汽车用品,1799.68,0.2222,0.69,5.0,0.16348898255395838,2561
高性价比优惠池,P001032,蒙牛食品生鲜商品314,食品生鲜,561.26,0.7143,0.56,4.6,0.17062392118999356,297
高性价比优惠池,P001042,GUCCI箱包配饰商品260,箱包配饰,731.07,0.4444,0.59,4.75,0.192367357174002,7233
高性价比优惠池,P001045,麦富迪宠物用品商品549,宠物用品,969.94,0.5,0.53,4.33,0.18722530441170585,107
高性价比优惠池,P001046,苏泊尔家用电器商品449,家用电器,2650.69,0.75,0.3,4.33,0.19433073713370355,2805
高性价比优惠池,P001056,耐威克宠物用品商品838,宠物用品,745.27,0.2,1.0,4.5,0.18543713494536815,5638
高性价比优惠池,P001058,九芝堂医药保健商品556,医药保健,647.44,0.3846,0.82,4.75,0.1740199864071637,8919
高性价比优惠池,P001063,金龙鱼食品生鲜商品875,食品生鲜,639.33,0.375,0.54,4.5,0.19948299369919845,383
高性价比优惠池,P001067,优衣库服装鞋包商品874,服装鞋包,1319.38,0.375,0.58,5.0,0.17483884647791306,2043
高性价比优惠池,P001071,戴森家用电器商品406,家用电器,2634.02,0.5,0.69,4.5,0.1763548800123799,9384
高性价比优惠池,P001072,米其林汽车用品商品831,汽车用品,3332.49,0.7778,0.55,4.4,0.18635526385792436,4057
高性价比优惠池,P001074,当当图书音像商品250,图书音像,714.52,0.5,0.34,4.5,0.19981191518727962,6751
高性价比优惠池,P001077,帮宝适母婴用品商品992,母婴用品,271.06,0.5714,0.46,4.67,0.1589018393709444,8172
高性价比优惠池,P001082,小米手机数码商品672,手机数码,3269.99,1.0,0.22,5.0,0.18676152845223892,1945
高性价比优惠池,P001086,老凤祥珠宝首饰商品245,珠宝首饰,1578.4,0.5,0.57,4.5,0.1591931520490042,6910
高性价比优惠池,P001088,华为手机数码商品660,手机数码,3114.87,0.3333,0.61,4.67,0.15855328084203918,732
高性价比优惠池,P001092,海康威视汽车用品商品252,汽车用品,6997.59,0.4,0.41,5.0,0.18575802487127355,5328
高性价比优惠池,P001096,施华洛世奇礼品鲜花商品915,礼品鲜花,773.88,0.4444,0.7,4.33,0.16573506799779292,5060
高性价比优惠池,P001100,H&M服装鞋包商品119,服装鞋包,586.18,0.25,0.35,5.0,0.22368314146460913,3371
高性价比优惠池,P001101,苏泊尔家用电器商品186,家用电器,6551.91,0.2857,0.44,5.0,0.17696352845204988,9942
高性价比优惠池,P001107,米其林汽车用品商品160,汽车用品,5108.57,0.6,0.41,4.67,0.19652686767162963,5329
高性价比优惠池,P001109,海澜之家服装鞋包商品245,服装鞋包,855.0,0.6,0.48,4.5,0.20176713888387526,5311
高性价比优惠池,P001110,福临门食品生鲜商品947,食品生鲜,900.51,0.4444,0.66,4.33,0.16877333549152626,849
高性价比优惠池,P001111,西门子家用电器商品870,家用电器,4977.53,0.4,0.52,5.0,0.18075242978372147,3874
高性价比优惠池,P001112,中信出版社图书音像商品870,图书音像,509.38,0.6,0.38,5.0,0.22672793239556607,1885
高性价比优惠池,P001113,三只松鼠食品生鲜商品425,食品生鲜,470.18,0.4,0.5,4.5,0.2276179702747681,6669
高性价比优惠池,P001116,壳牌汽车用品商品352,汽车用品,6222.34,0.3,0.7,4.5,0.17277468464536913,2057
高性价比优惠池,P001117,福临门食品生鲜商品556,食品生鲜,93.07,0.4167,0.77,5.0,0.1629405556871839,8199
高性价比优惠池,P001121,米其林汽车用品商品100,汽车用品,951.31,0.625,0.57,5.0,0.18403570929498778,7900
高性价比优惠池,P001123,麦富迪宠物用品商品699,宠物用品,842.28,0.6667,0.29,5.0,0.18975445926934098,4609
高性价比优惠池,P001128,明牌珠宝首饰商品379,珠宝首饰,529.56,0.5,0.51,5.0,0.17566682719873775,5269
高性价比优惠池,P001129,曲美家居家装商品570,家居家装,959.4,0.6667,0.76,4.5,0.1619059387432999,5381
高性价比优惠池,P001134,壳牌汽车用品商品461,汽车用品,7790.29,0.3,0.63,4.5,0.189969305907781,6166
高性价比优惠池,P001139,六福珠宝珠宝首饰商品339,珠宝首饰,1961.23,0.3077,0.88,4.67,0.16150301696867925,5947
高性价比优惠池,P001146,同仁堂医药保健商品296,医药保健,849.19,0.2308,0.73,5.0,0.16096644522146247,378
高性价比优惠池,P001151,宜家家居家装商品838,家居家装,232.3,0.6667,0.79,4.75,0.19921607325232304,4553
高性价比优惠池,P001156,ZARA服装鞋包商品128,服装鞋包,985.93,0.6,0.37,4.67,0.18127465463333312,393
高性价比优惠池,P001160,明牌珠宝首饰商品882,珠宝首饰,236.56,0.75,0.56,4.5,0.1719774213866747,7314
高性价比优惠池,P001164,ZARA服装鞋包商品793,服装鞋包,158.79,0.3333,0.59,4.5,0.17317953808228595,855
高性价比优惠池,P001165,福临门食品生鲜商品511,食品生鲜,104.87,0.6,0.38,4.67,0.16616130463423437,6735
高性价比优惠池,P001170,六福珠宝珠宝首饰商品686,珠宝首饰,295.66,0.25,0.43,5.0,0.1747270423703348,8337
高性价比优惠池,P001177,安踏运动户外商品532,运动户外,350.38,0.3333,0.24,5.0,0.18634763554116773,3282
高性价比优惠池,P001178,固特异汽车用品商品904,汽车用品,1013.03,0.5,0.61,4.5,0.16198174066913928,3102
高性价比优惠池,P001187,H&M服装鞋包商品397,服装鞋包,908.8,0.3846,0.83,4.33,0.1659220311401698,9595
高性价比优惠池,P001189,松下家用电器商品278,家用电器,2142.09,0.4444,0.69,4.75,0.17944087819135623,4292
高性价比优惠池,P001191,欧莱雅美妆护肤商品122,美妆护肤,393.35,0.3333,0.51,4.5,0.16946692564983223,4289
高性价比优惠池,P001198,新秀丽箱包配饰商品881,箱包配饰,619.87,0.5,0.41,5.0,0.174827269543808,3098
高性价比优惠池,P001200,vivo手机数码商品993,手机数码,1448.44,0.4,0.77,5.0,0.17384914581472427,8327
高性价比优惠池,P001201,诺誓礼品鲜花商品314,礼品鲜花,730.03,0.5,0.53,5.0,0.1686188483513045,7711
高性价比优惠池,P001204,云南白药医药保健商品638,医药保健,697.56,0.4,0.45,5.0,0.19930943799120668,8106
高性价比优惠池,P001212,新华书店图书音像商品518,图书音像,373.84,0.6,0.47,4.33,0.2138091726123757,8151
高性价比优惠池,P001214,松下家用电器商品760,家用电器,1069.16,0.4545,0.79,4.67,0.15926828055757092,1350
高性价比优惠池,P001219,耐威克宠物用品商品108,宠物用品,772.38,0.5,0.46,4.33,0.17936905248690382,4617
高性价比优惠池,P001226,潮宏基珠宝首饰商品314,珠宝首饰,905.43,0.5,0.47,5.0,0.1894520385406578,9149
高性价比优惠池,P001228,三只松鼠食品生鲜商品611,食品生鲜,812.3,0.5,0.82,4.5,0.161084536220197,5810
高性价比优惠池,P001244,自然堂美妆护肤商品701,美妆护肤,445.8,0.4,0.36,5.0,0.17841068245289,7519
高性价比优惠池,P001246,七匹狼服装鞋包商品719,服装鞋包,1624.75,0.5,0.75,4.5,0.17733024124740604,8615
高性价比优惠池,P001249,索菲亚家居家装商品500,家居家装,616.9,0.4,0.77,4.5,0.188855891501559,2869
高性价比优惠池,P001251,新华书店图书音像商品774,图书音像,191.61,0.4167,0.67,4.5,0.18358708952358507,9316
高性价比优惠池,P001253,Samsonite箱包配饰商品380,箱包配饰,883.73,0.2,0.45,5.0,0.21197358518248807,8810
高性价比优惠池,P001254,百草味食品生鲜商品814,食品生鲜,729.27,0.4286,0.64,5.0,0.173286926730626,3559
高性价比优惠池,P001261,东鹏家居家装商品596,家居家装,466.74,0.3333,0.72,5.0,0.15903939368146724,1352
高性价比优惠池,P001264,Roseonly礼品鲜花商品281,礼品鲜花,301.2,0.6,0.42,5.0,0.1596704960737672,8759
高性价比优惠池,P001266,博世汽车用品商品257,汽车用品,3804.93,0.25,0.51,5.0,0.16556920679448728,2915
高性价比优惠池,P001271,瑞士军威箱包配饰商品483,箱包配饰,909.67,0.3636,0.77,4.67,0.18510523039042112,3276
高性价比优惠池,P001277,野兽派礼品鲜花商品654,礼品鲜花,401.11,0.5,0.27,5.0,0.2016621332747372,7010
高性价比优惠池,P001281,卡仕达汽车用品商品144,汽车用品,1004.98,0.4,0.48,5.0,0.1875976450600399,3580
高性价比优惠池,P001284,马可波罗家居家装商品794,家居家装,925.31,0.5,0.46,5.0,0.17401264874797107,2177
高性价比优惠池,P001286,小佩宠物用品商品169,宠物用品,341.75,0.625,0.54,4.33,0.15839395932258998,9970
高性价比优惠池,P001289,蒙牛食品生鲜商品855,食品生鲜,434.21,0.3333,0.97,4.75,0.16541380825764662,3990
高性价比优惠池,P001291,蒙牛食品生鲜商品255,食品生鲜,381.99,0.4286,0.69,4.33,0.1766530113108276,621
高性价比优惠池,P001292,苏泊尔家用电器商品856,家用电器,7079.99,0.2222,0.71,5.0,0.15913805475274556,2199
高性价比优惠池,P001310,强生母婴用品商品173,母婴用品,339.9,0.2222,0.59,5.0,0.16104546446809292,7688
高性价比优惠池,P001316,施华洛世奇珠宝首饰商品621,珠宝首饰,1432.8,0.2,0.64,4.5,0.17438799854698167,6032
高性价比优惠池,P001317,汤臣倍健医药保健商品766,医药保健,391.48,0.4545,0.74,4.67,0.19239558986939284,6947
高性价比优惠池,P001321,潘多拉礼品鲜花商品778,礼品鲜花,843.1,0.6,0.45,4.5,0.1700618369663824,202
高性价比优惠池,P001323,飞鹤母婴用品商品630,母婴用品,910.85,0.5,0.77,4.4,0.17838437837601534,6929
高性价比优惠池,P001335,COACH箱包配饰商品551,箱包配饰,630.57,0.5,0.78,4.33,0.17736612567876608,1789
高性价比优惠池,P001336,比瑞吉宠物用品商品181,宠物用品,300.19,0.3333,0.49,4.5,0.20842045910463367,6188
高性价比优惠池,P001338,苏泊尔家用电器商品596,家用电器,5546.03,0.2222,0.59,5.0,0.21521732839245641,1651
高性价比优惠池,P001339,苹果手机数码商品372,手机数码,6138.49,0.4,0.41,5.0,0.16432617078530715,118
高性价比优惠池,P001340,3M汽车用品商品199,汽车用品,2083.01,0.5,0.69,4.75,0.1711138789311428,118
高性价比优惠池,P001342,诺誓礼品鲜花商品444,礼品鲜花,377.08,0.7143,0.59,4.67,0.19385360029130114,5620
高性价比优惠池,P001343,曲美家居家装商品469,家居家装,668.43,0.4286,0.54,5.0,0.2030624207053763,6200
高性价比优惠池,P001349,三星手机数码商品994,手机数码,843.16,0.6,0.45,5.0,0.1649063272905008,5333
高性价比优惠池,P001350,海康威视汽车用品商品339,汽车用品,5050.72,0.5,0.36,4.5,0.23284554418634607,6556
高性价比优惠池,P001353,格力家用电器商品990,家用电器,4400.41,0.3,0.67,5.0,0.16687542271219616,9369
高性价比优惠池,P001357,兰蔻美妆护肤商品208,美妆护肤,898.04,0.6,0.34,4.5,0.17994422447005626,478
高性价比优惠池,P001366,全友家居家居家装商品973,家居家装,320.24,0.5,0.51,4.75,0.1899856915653957,6229
高性价比优惠池,P001369,圣象家居家装商品916,家居家装,682.51,0.7143,0.55,4.8,0.16918502321715345,2069
高性价比优惠池,P001371,小佩宠物用品商品423,宠物用品,153.25,0.75,0.51,4.33,0.20068311499758207,4863
高性价比优惠池,P001372,麦富迪宠物用品商品611,宠物用品,683.18,0.4286,0.51,4.5,0.17337660085787734,2415
高性价比优惠池,P001373,花点时间礼品鲜花商品249,礼品鲜花,749.59,0.4,0.72,4.33,0.16646865668099636,562
高性价比优惠池,P001383,H&M服装鞋包商品431,服装鞋包,1516.92,0.375,0.61,5.0,0.16641559455201088,9509
高性价比优惠池,P001384,皇家宠物用品商品970,宠物用品,935.23,0.3333,0.78,4.5,0.16167150643981187,4981
高性价比优惠池,P001389,帮宝适母婴用品商品795,母婴用品,843.24,0.375,0.52,5.0,0.1586193572923351,922
高性价比优惠池,P001398,美的家用电器商品700,家用电器,4797.36,0.5,0.36,4.5,0.19678460707988982,9381
高性价比优惠池,P001401,良品铺子食品生鲜商品201,食品生鲜,331.98,0.4,0.33,5.0,0.1735400670203444,8806
