user_id,tier,top_category,pool,rec_rank,product_id,product_name
U000801,中意向,运动户外,高性价比优惠池,3,P001967,探路者运动户外商品827
U000801,中意向,运动户外,高性价比优惠池,4,P000194,始祖鸟运动户外商品528
U000801,中意向,运动户外,高性价比优惠池,5,P000210,安踏运动户外商品113
U001873,中意向,美妆护肤,高性价比优惠池,1,P001748,完美日记美妆护肤商品797
U001873,中意向,美妆护肤,高性价比优惠池,2,P000034,雅诗兰黛美妆护肤商品818
U001873,中意向,美妆护肤,高性价比优惠池,3,P001010,雅诗兰黛美妆护肤商品295
U001873,中意向,美妆护肤,高性价比优惠池,4,P000095,欧莱雅美妆护肤商品977
U001873,中意向,美妆护肤,高性价比优惠池,5,P001810,欧莱雅美妆护肤商品587
U002981,中意向,汽车用品,高性价比优惠池,1,P001350,海康威视汽车用品商品339
U002981,中意向,汽车用品,高性价比优惠池,2,P001831,3M汽车用品商品278
U002981,中意向,汽车用品,高性价比优惠池,3,P000932,米其林汽车用品商品745
U002981,中意向,汽车用品,高性价比优惠池,4,P001413,3M汽车用品商品342
U002981,中意向,汽车用品,高性价比优惠池,5,P001281,卡仕达汽车用品商品144
U004314,中意向,运动户外,高性价比优惠池,1,P001637,李宁运动户外商品816
U004314,中意向,运动户外,高性价比优惠池,2,P001804,李宁运动户外商品353
U004314,中意向,运动户外,高性价比优惠池,3,P001967,探路者运动户外商品827
U004314,中意向,运动户外,高性价比优惠池,4,P000194,始祖鸟运动户外商品528
U004314,中意向,运动户外,高性价比优惠池,5,P000210,安踏运动户外商品113
U002201,中意向,汽车用品,高性价比优惠池,1,P001350,海康威视汽车用品商品339
U002201,中意向,汽车用品,高性价比优惠池,2,P001831,3M汽车用品商品278
U002201,中意向,汽车用品,高性价比优惠池,3,P000932,米其林汽车用品商品745
U002201,中意向,汽车用品,高性价比优惠池,4,P001413,3M汽车用品商品342
U002201,中意向,汽车用品,高性价比优惠池,5,P001281,卡仕达汽车用品商品144
U004198,中意向,珠宝首饰,高性价比优惠池,1,P000974,明牌珠宝首饰商品793
U004198,中意向,珠宝首饰,高性价比优惠池,2,P000711,老凤祥珠宝首饰商品116
U004198,中意向,珠宝首饰,高性价比优惠池,3,P001945,老凤祥珠宝首饰商品246
U004198,中意向,珠宝首饰,高性价比优惠池,4,P000774,周大福珠宝首饰商品251
U004198,中意向,珠宝首饰,高性价比优惠池,5,P001226,潮宏基珠宝首饰商品314
U001278,中意向,图书音像,高性价比优惠池,1,P001855,京东图书图书音像商品377
U001278,中意向,图书音像,高性价比优惠池,2,P001112,中信出版社图书音像商品870
U001278,中意向,图书音像,高性价比优惠池,3,P000053,京东图书图书音像商品199
U001278,中意向,图书音像,高性价比优惠池,4,P001974,博库网图书音像商品353
U001278,中意向,图书音像,高性价比优惠池,5,P001212,新华书店图书音像商品518
U000258,中意向,服装鞋包,高性价比优惠池,1,P001581,耐克服装鞋包商品711
U000258,中意向,服装鞋包,高性价比优惠池,2,P001100,H&M服装鞋包商品119
U000258,中意向,服装鞋包,高性价比优惠池,3,P000662,海澜之家服装鞋包商品964
U000258,中意向,服装鞋包,高性价比优惠池,4,P001462,耐克服装鞋包商品391
U000258,中意向,服装鞋包,高性价比优惠池,5,P000338,H&M服装鞋包商品587
U004653,中意向,家居家装,高性价比优惠池,1,P001900,顾家家居家居家装商品551
U004653,中意向,家居家装,高性价比优惠池,2,P001343,曲美家居家装商品469
U004653,中意向,家居家装,高性价比优惠池,3,P000229,顾家家居家居家装商品198
U004653,中意向,家居家装,高性价比优惠池,4,P001466,马可波罗家居家装商品613
U004653,中意向,家居家装,高性价比优惠池,5,P001151,宜家家居家装商品838
U003681,中意向,汽车用品,高性价比优惠池,1,P001350,海康威视汽车用品商品339
U003681,中意向,汽车用品,高性价比优惠池,2,P001831,3M汽车用品商品278
U003681,中意向,汽车用品,高性价比优惠池,3,P000932,米其林汽车用品商品745
U003681,中意向,汽车用品,高性价比优惠池,4,P001413,3M汽车用品商品342
U003681,中意向,汽车用品,高性价比优惠池,5,P001281,卡仕达汽车用品商品144
U001060,中意向,母婴用品,高性价比优惠池,1,P001683,帮宝适母婴用品商品297
U001060,中意向,母婴用品,高性价比优惠池,2,P000635,贝因美母婴用品商品691
U001060,中意向,母婴用品,高性价比优惠池,3,P001865,贝因美母婴用品商品921
U001060,中意向,母婴用品,高性价比优惠池,4,P000991,帮宝适母婴用品商品195
U001060,中意向,母婴用品,高性价比优惠池,5,P001946,花王母婴用品商品688
U003307,中意向,医药保健,高性价比优惠池,1,P000765,善存医药保健商品608
U003307,中意向,医药保健,高性价比优惠池,2,P000827,Swisse医药保健商品414
U003307,中意向,医药保健,高性价比优惠池,3,P001891,Swisse医药保健商品235
U003307,中意向,医药保健,高性价比优惠池,4,P000351,汤臣倍健医药保健商品112
U003307,中意向,医药保健,高性价比优惠池,5,P000793,九芝堂医药保健商品478
U004519,中意向,宠物用品,高性价比优惠池,1,P000174,麦富迪宠物用品商品180
U004519,中意向,宠物用品,高性价比优惠池,2,P001336,比瑞吉宠物用品商品181
U004519,中意向,宠物用品,高性价比优惠池,3,P001123,麦富迪宠物用品商品699
U004519,中意向,宠物用品,高性价比优惠池,4,P000231,pidan宠物用品商品955
U004519,中意向,宠物用品,高性价比优惠池,5,P001759,网易严选宠物用品商品408
U000346,中意向,服装鞋包,高性价比优惠池,1,P001581,耐克服装鞋包商品711
U000346,中意向,服装鞋包,高性价比优惠池,2,P001100,H&M服装鞋包商品119
U000346,中意向,服装鞋包,高性价比优惠池,3,P000662,海澜之家服装鞋包商品964
U000346,中意向,服装鞋包,高性价比优惠池,4,P001462,耐克服装鞋包商品391
U000346,中意向,服装鞋包,高性价比优惠池,5,P000338,H&M服装鞋包商品587
U003003,中意向,家居家装,高性价比优惠池,1,P001900,顾家家居家居家装商品551
U003003,中意向,家居家装,高性价比优惠池,2,P001343,曲美家居家装商品469
U003003,中意向,家居家装,高性价比优惠池,3,P000229,顾家家居家居家装商品198
U003003,中意向,家居家装,高性价比优惠池,4,P001466,马可波罗家居家装商品613
U003003,中意向,家居家装,高性价比优惠池,5,P001151,宜家家居家装商品838
U004152,中意向,珠宝首饰,高性价比优惠池,1,P000974,明牌珠宝首饰商品793
U004152,中意向,珠宝首饰,高性价比优惠池,2,P000711,老凤祥珠宝首饰商品116
U004152,中意向,珠宝首饰,高性价比优惠池,3,P001945,老凤祥珠宝首饰商品246
U004152,中意向,珠宝首饰,高性价比优惠池,4,P000774,周大福珠宝首饰商品251
U004152,中意向,珠宝首饰,高性价比优惠池,5,P001226,潮宏基珠宝首饰商品314
U004650,中意向,医药保健,高性价比优惠池,1,P000765,善存医药保健商品608
U004650,中意向,医药保健,高性价比优惠池,2,P000827,Swisse医药保健商品414
U004650,中意向,医药保健,高性价比优惠池,3,P001891,Swisse医药保健商品235
U004650,中意向,医药保健,高性价比优惠池,4,P000351,汤臣倍健医药保健商品112
U004650,中意向,医药保健,高性价比优惠池,5,P000793,九芝堂医药保健商品478
U003895,中意向,运动户外,高性价比优惠池,1,P001637,李宁运动户外商品816
U003895,中意向,运动户外,高性价比优惠池,2,P001804,李宁运动户外商品353
U003895,中意向,运动户外,高性价比优惠池,3,P001967,探路者运动户外商品827
U003895,中意向,运动户外,高性价比优惠池,4,P000194,始祖鸟运动户外商品528
U003895,中意向,运动户外,高性价比优惠池,5,P000210,安踏运动户外商品113
U000963,中意向,宠物用品,高性价比优惠池,1,P000174,麦富迪宠物用品商品180
U000963,中意向,宠物用品,高性价比优惠池,2,P001336,比瑞吉宠物用品商品181
U000963,中意向,宠物用品,高性价比优惠池,3,P001123,麦富迪宠物用品商品699
U000963,中意向,宠物用品,高性价比优惠池,4,P000231,pidan宠物用品商品955
U000963,中意向,宠物用品,高性价比优惠池,5,P001759,网易严选宠物用品商品408
U003612,中意向,珠宝首饰,高性价比优惠池,1,P000974,明牌珠宝首饰商品793
U003612,中意向,珠宝首饰,高性价比优惠池,2,P000711,老凤祥珠宝首饰商品116
U003612,中意向,珠宝首饰,高性价比优惠池,3,P001945,老凤祥珠宝首饰商品246
U003612,中意向,珠宝首饰,高性价比优惠池,4,P000774,周大福珠宝首饰商品251
U003612,中意向,珠宝首饰,高性价比优惠池,5,P001226,潮宏基珠宝首饰商品314
U003800,中意向,美妆护肤,高性价比优惠池,1,P001748,完美日记美妆护肤商品797
U003800,中意向,美妆护肤,高性价比优惠池,2,P000034,雅诗兰黛美妆护肤商品818
U003800,中意向,美妆护肤,高性价比优惠池,3,P001010,雅诗兰黛美妆护肤商品295
U003800,中意向,美妆护肤,高性价比优惠池,4,P000095,欧莱雅美妆护肤商品977
U003800,中意向,美妆护肤,高性价比优惠池,5,P001810,欧莱雅美妆护肤商品587
U001369,中意向,食品生鲜,高性价比优惠池,1,P000995,良品铺子食品生鲜商品230
U001369,中意向,食品生鲜,高性价比优惠池,2,P001113,三只松鼠食品生鲜商品425
U001369,中意向,食品生鲜,高性价比优惠池,3,P000246,蒙牛食品生鲜商品866
U001369,中意向,食品生鲜,高性价比优惠池,4,P001573,百草味食品生鲜商品634
U001369,中意向,食品生鲜,高性价比优惠池,5,P000063,百草味食品生鲜商品504
U002365,中意向,美妆护肤,高性价比优惠池,1,P001748,完美日记美妆护肤商品797
U002365,中意向,美妆护肤,高性价比优惠池,2,P000034,雅诗兰黛美妆护肤商品818
U002365,中意向,美妆护肤,高性价比优惠池,3,P001010,雅诗兰黛美妆护肤商品295
U002365,中意向,美妆护肤,高性价比优惠池,4,P000095,欧莱雅美妆护肤商品977
U002365,中意向,美妆护肤,高性价比优惠池,5,P001810,欧莱雅美妆护肤商品587
U002817,中意向,汽车用品,高性价比优惠池,1,P001350,海康威视汽车用品商品339
U002817,中意向,汽车用品,高性价比优惠池,2,P001831,3M汽车用品商品278
U002817,中意向,汽车用品,高性价比优惠池,3,P000932,米其林汽车用品商品745
U002817,中意向,汽车用品,高性价比优惠池,4,P001413,3M汽车用品商品342
U002817,中意向,汽车用品,高性价比优惠池,5,P001281,卡仕达汽车用品商品144
U003663,中意向,宠物用品,高性价比优惠池,1,P000174,麦富迪宠物用品商品180
U003663,中意向,宠物用品,高性价比优惠池,2,P001336,比瑞吉宠物用品商品181
U003663,中意向,宠物用品,高性价比优惠池,3,P001123,麦富迪宠物用品商品699
U003663,中意向,宠物用品,高性价比优惠池,4,P000231,pidan宠物用品商品955
U003663,中意向,宠物用品,高性价比优惠池,5,P001759,网易严选宠物用品商品408
U004637,中意向,服装鞋包,高性价比优惠池,1,P001581,耐克服装鞋包商品711
U004637,中意向,服装鞋包,高性价比优惠池,2,P001100,H&M服装鞋包商品119
U004637,中意向,服装鞋包,高性价比优惠池,3,P000662,海澜之家服装鞋包商品964
U004637,中意向,服装鞋包,高性价比优惠池,4,P001462,耐克服装鞋包商品391
U004637,中意向,服装鞋包,高性价比优惠池,5,P000338,H&M服装鞋包商品587
U004394,中意向,图书音像,高性价比优惠池,1,P001855,京东图书图书音像商品377
U004394,中意向,图书音像,高性价比优惠池,2,P001112,中信出版社图书音像商品870
U004394,中意向,图书音像,高性价比优惠池,3,P000053,京东图书图书音像商品199
U004394,中意向,图书音像,高性价比优惠池,4,P001974,博库网图书音像商品353
U004394,中意向,图书音像,高性价比优惠池,5,P001212,新华书店图书音像商品518
U000046,中意向,运动户外,高性价比优惠池,1,P001637,李宁运动户外商品816
U000046,中意向,运动户外,高性价比优惠池,2,P001804,李宁运动户外商品353
U000046,中意向,运动户外,高性价比优惠池,3,P001967,探路者运动户外商品827
U000046,中意向,运动户外,高性价比优惠池,4,P000194,始祖鸟运动户外商品528
U000046,中意向,运动户外,高性价比优惠池,5,P000210,安踏运动户外商品113
U002699,中意向,食品生鲜,高性价比优惠池,1,P000995,良品铺子食品生鲜商品230
U002699,中意向,食品生鲜,高性价比优惠池,2,P001113,三只松鼠食品生鲜商品425
U002699,中意向,食品生鲜,高性价比优惠池,3,P000246,蒙牛食品生鲜商品866
U002699,中意向,食品生鲜,高性价比优惠池,4,P001573,百草味食品生鲜商品634
U002699,中意向,食品生鲜,高性价比优惠池,5,P000063,百草味食品生鲜商品504
U004757,中意向,家居家装,高性价比优惠池,1,P001900,顾家家居家居家装商品551
U004757,中意向,家居家装,高性价比优惠池,2,P001343,曲美家居家装商品469
U004757,中意向,家居家装,高性价比优惠池,3,P000229,顾家家居家居家装商品198
U004757,中意向,家居家装,高性价比优惠池,4,P001466,马可波罗家居家装商品613
U004757,中意向,家居家装,高性价比优惠池,5,P001151,宜家家居家装商品838
U000064,中意向,珠宝首饰,高性价比优惠池,1,P000974,明牌珠宝首饰商品793
U000064,中意向,珠宝首饰,高性价比优惠池,2,P000711,老凤祥珠宝首饰商品116
U000064,中意向,珠宝首饰,高性价比优惠池,3,P001945,老凤祥珠宝首饰商品246
U000064,中意向,珠宝首饰,高性价比优惠池,4,P000774,周大福珠宝首饰商品251
U000064,中意向,珠宝首饰,高性价比优惠池,5,P001226,潮宏基珠宝首饰商品314
U003308,中意向,珠宝首饰,高性价比优惠池,1,P000974,明牌珠宝首饰商品793
U003308,中意向,珠宝首饰,高性价比优惠池,2,P000711,老凤祥珠宝首饰商品116
U003308,中意向,珠宝首饰,高性价比优惠池,3,P001945,老凤祥珠宝首饰商品246
U003308,中意向,珠宝首饰,高性价比优惠池,4,P000774,周大福珠宝首饰商品251
U003308,中意向,珠宝首饰,高性价比优惠池,5,P001226,潮宏基珠宝首饰商品314
U000670,中意向,运动户外,高性价比优惠池,1,P001637,李宁运动户外商品816
U000670,中意向,运动户外,高性价比优惠池,2,P001804,李宁运动户外商品353
U000670,中意向,运动户外,高性价比优惠池,3,P001967,探路者运动户外商品827
U000670,中意向,运动户外,高性价比优惠池,4,P000194,始祖鸟运动户外商品528
U000670,中意向,运动户外,高性价比优惠池,5,P000210,安踏运动户外商品113
U000741,中意向,汽车用品,高性价比优惠池,1,P001350,海康威视汽车用品商品339
U000741,中意向,汽车用品,高性价比优惠池,2,P001831,3M汽车用品商品278
U000741,中意向,汽车用品,高性价比优惠池,3,P000932,米其林汽车用品商品745
U000741,中意向,汽车用品,高性价比优惠池,4,P001413,3M汽车用品商品342
U000741,中意向,汽车用品,高性价比优惠池,5,P001281,卡仕达汽车用品商品144
U001009,中意向,,高性价比优惠池,1,P001855,京东图书图书音像商品377
U001009,中意向,,高性价比优惠池,2,P000765,善存医药保健商品608
U001009,中意向,,高性价比优惠池,3,P000174,麦富迪宠物用品商品180
U001009,中意向,,高性价比优惠池,4,P000974,明牌珠宝首饰商品793
U001009,中意向,,高性价比优惠池,5,P001112,中信出版社图书音像商品870
U002832,中意向,母婴用品,高性价比优惠池,1,P001683,帮宝适母婴用品商品297
U002832,中意向,母婴用品,高性价比优惠池,2,P000635,贝因美母婴用品商品691
U002832,中意向,母婴用品,高性价比优惠池,3,P001865,贝因美母婴用品商品921
U002832,中意向,母婴用品,高性价比优惠池,4,P000991,帮宝适母婴用品商品195
U002832,中意向,母婴用品,高性价比优惠池,5,P001946,花王母婴用品商品688
U004656,中意向,礼品鲜花,高性价比优惠池,1,P000831,Roseonly礼品鲜花商品580
U004656,中意向,礼品鲜花,高性价比优惠池,2,P000680,施华洛世奇礼品鲜花商品208
U004656,中意向,礼品鲜花,高性价比优惠池,3,P001029,野兽派礼品鲜花商品389
U004656,中意向,礼品鲜花,高性价比优惠池,4,P000319,施华洛世奇礼品鲜花商品633
U004656,中意向,礼品鲜花,高性价比优惠池,5,P000890,潘多拉礼品鲜花商品586
U004382,中意向,母婴用品,高性价比优惠池,1,P001683,帮宝适母婴用品商品297
U004382,中意向,母婴用品,高性价比优惠池,2,P000635,贝因美母婴用品商品691
U004382,中意向,母婴用品,高性价比优惠池,3,P001865,贝因美母婴用品商品921
U004382,中意向,母婴用品,高性价比优惠池,4,P000991,帮宝适母婴用品商品195
U004382,中意向,母婴用品,高性价比优惠池,5,P001946,花王母婴用品商品688
U000379,中意向,图书音像,高性价比优惠池,1,P001855,京东图书图书音像商品377
U000379,中意向,图书音像,高性价比优惠池,2,P001112,中信出版社图书音像商品870
U000379,中意向,图书音像,高性价比优惠池,3,P000053,京东图书图书音像商品199
U000379,中意向,图书音像,高性价比优惠池,4,P001974,博库网图书音像商品353
U000379,中意向,图书音像,高性价比优惠池,5,P001212,新华书店图书音像商品518
U004164,中意向,汽车用品,高性价比优惠池,1,P001350,海康威视汽车用品商品339
U004164,中意向,汽车用品,高性价比优惠池,2,P001831,3M汽车用品商品278
U004164,中意向,汽车用品,高性价比优惠池,3,P000932,米其林汽车用品商品745
U004164,中意向,汽车用品,高性价比优惠池,4,P001413,3M汽车用品商品342
U004164,中意向,汽车用品,高性价比优惠池,5,P001281,卡仕达汽车用品商品144
U000262,中意向,医药保健,高性价比优惠池,1,P000765,善存医药保健商品608
U000262,中意向,医药保健,高性价比优惠池,2,P000827,Swisse医药保健商品414
U000262,中意向,医药保健,高性价比优惠池,3,P001891,Swisse医药保健商品235
U000262,中意向,医药保健,高性价比优惠池,4,P000351,汤臣倍健医药保健商品112
U000262,中意向,医药保健,高性价比优惠池,5,P000793,九芝堂医药保健商品478
U002260,中意向,汽车用品,高性价比优惠池,1,P001350,海康威视汽车用品商品339
U002260,中意向,汽车用品,高性价比优惠池,2,P001831,3M汽车用品商品278
U002260,中意向,汽车用品,高性价比优惠池,3,P000932,米其林汽车用品商品745
U002260,中意向,汽车用品,高性价比优惠池,4,P001413,3M汽车用品商品342
U002260,中意向,汽车用品,高性价比优惠池,5,P001281,卡仕达汽车用品商品144
U003540,中意向,箱包配饰,高性价比优惠池,1,P000702,LV箱包配饰商品940
U003540,中意向,箱包配饰,高性价比优惠池,2,P001253,Samsonite箱包配饰商品380
U003540,中意向,箱包配饰,高性价比优惠池,3,P001930,Samsonite箱包配饰商品997
U003540,中意向,箱包配饰,高性价比优惠池,4,P000361,GUCCI箱包配饰商品904
U003540,中意向,箱包配饰,高性价比优惠池,5,P000987,Samsonite箱包配饰商品467
U004066,中意向,医药保健,高性价比优惠池,1,P000765,善存医药保健商品608
U004066,中意向,医药保健,高性价比优惠池,2,P000827,Swisse医药保健商品414
U004066,中意向,医药保健,高性价比优惠池,3,P001891,Swisse医药保健商品235
U004066,中意向,医药保健,高性价比优惠池,4,P000351,汤臣倍健医药保健商品112
U004066,中意向,医药保健,高性价比优惠池,5,P000793,九芝堂医药保健商品478
U004951,中意向,母婴用品,高性价比优惠池,1,P001683,帮宝适母婴用品商品297
U004951,中意向,母婴用品,高性价比优惠池,2,P000635,贝因美母婴用品商品691
U004951,中意向,母婴用品,高性价比优惠池,3,P001865,贝因美母婴用品商品921
U004951,中意向,母婴用品,高性价比优惠池,4,P000991,帮宝适母婴用品商品195
U004951,中意向,母婴用品,高性价比优惠池,5,P001946,花王母婴用品商品688
U003934,中意向,箱包配饰,高性价比优惠池,1,P000702,LV箱包配饰商品940
U003934,中意向,箱包配饰,高性价比优惠池,2,P001253,Samsonite箱包配饰商品380
U003934,中意向,箱包配饰,高性价比优惠池,3,P001930,Samsonite箱包配饰商品997
U003934,中意向,箱包配饰,高性价比优惠池,4,P000361,GUCCI箱包配饰商品904
U003934,中意向,箱包配饰,高性价比优惠池,5,P000987,Samsonite箱包配饰商品467
U000808,中意向,医药保健,高性价比优惠池,1,P000765,善存医药保健商品608
U000808,中意向,医药保健,高性价比优惠池,2,P000827,Swisse医药保健商品414
U000808,中意向,医药保健,高性价比优惠池,3,P001891,Swisse医药保健商品235
U000808,中意向,医药保健,高性价比优惠池,4,P000351,汤臣倍健医药保健商品112
U000808,中意向,医药保健,高性价比优惠池,5,P000793,九芝堂医药保健商品478
U004466,中意向,箱包配饰,高性价比优惠池,1,P000702,LV箱包配饰商品940
U004466,中意向,箱包配饰,高性价比优惠池,2,P001253,Samsonite箱包配饰商品380
U004466,中意向,箱包配饰,高性价比优惠池,3,P001930,Samsonite箱包配饰商品997
U004466,中意向,箱包配饰,高性价比优惠池,4,P000361,GUCCI箱包配饰商品904
U004466,中意向,箱包配饰,高性价比优惠池,5,P000987,Samsonite箱包配饰商品467
U004640,中意向,家居家装,高性价比优惠池,1,P001900,顾家家居家居家装商品551
U004640,中意向,家居家装,高性价比优惠池,2,P001343,曲美家居家装商品469
U004640,中意向,家居家装,高性价比优惠池,3,P000229,顾家家居家居家装商品198
U004640,中意向,家居家装,高性价比优惠池,4,P001466,马可波罗家居家装商品613
U004640,中意向,家居家装,高性价比优惠池,5,P001151,宜家家居家装商品838
U000640,中意向,运动户外,高性价比优惠池,1,P001637,李宁运动户外商品816
U000640,中意向,运动户外,高性价比优惠池,2,P001804,李宁运动户外商品353
U000640,中意向,运动户外,高性价比优惠池,3,P001967,探路者运动户外商品827
U000640,中意向,运动户外,高性价比优惠池,4,P000194,始祖鸟运动户外商品528
U000640,中意向,运动户外,高性价比优惠池,5,P000210,安踏运动户外商品113
U001557,中意向,珠宝首饰,高性价比优惠池,1,P000974,明牌珠宝首饰商品793
U001557,中意向,珠宝首饰,高性价比优惠池,2,P000711,老凤祥珠宝首饰商品116
U001557,中意向,珠宝首饰,高性价比优惠池,3,P001945,老凤祥珠宝首饰商品246
U001557,中意向,珠宝首饰,高性价比优惠池,4,P000774,周大福珠宝首饰商品251
U001557,中意向,珠宝首饰,高性价比优惠池,5,P001226,潮宏基珠宝首饰商品314
U002295,中意向,箱包配饰,高性价比优惠池,1,P000702,LV箱包配饰商品940
U002295,中意向,箱包配饰,高性价比优惠池,2,P001253,Samsonite箱包配饰商品380
U002295,中意向,箱包配饰,高性价比优惠池,3,P001930,Samsonite箱包配饰商品997
U002295,中意向,箱包配饰,高性价比优惠池,4,P000361,GUCCI箱包配饰商品904
U002295,中意向,箱包配饰,高性价比优惠池,5,P000987,Samsonite箱包配饰商品467
U002977,中意向,图书音像,高性价比优惠池,1,P001855,京东图书图书音像商品377
U002977,中意向,图书音像,高性价比优惠池,2,P001112,中信出版社图书音像商品870
U002977,中意向,图书音像,高性价比优惠池,3,P000053,京东图书图书音像商品199
U002977,中意向,图书音像,高性价比优惠池,4,P001974,博库网图书音像商品353
U002977,中意向,图书音像,高性价比优惠池,5,P001212,新华书店图书音像商品518
U000893,中意向,珠宝首饰,高性价比优惠池,1,P000974,明牌珠宝首饰商品793
U000893,中意向,珠宝首饰,高性价比优惠池,2,P000711,老凤祥珠宝首饰商品116
U000893,中意向,珠宝首饰,高性价比优惠池,3,P001945,老凤祥珠宝首饰商品246
U000893,中意向,珠宝首饰,高性价比优惠池,4,P000774,周大福珠宝首饰商品251
U000893,中意向,珠宝首饰,高性价比优惠池,5,P001226,潮宏基珠宝首饰商品314
U004060,中意向,食品生鲜,高性价比优惠池,1,P000995,良品铺子食品生鲜商品230
U004060,中意向,食品生鲜,高性价比优惠池,2,P001113,三只松鼠食品生鲜商品425
U004060,中意向,食品生鲜,高性价比优惠池,3,P000246,蒙牛食品生鲜商品866
U004060,中意向,食品生鲜,高性价比优惠池,4,P001573,百草味食品生鲜商品634
U004060,中意向,食品生鲜,高性价比优惠池,5,P000063,百草味食品生鲜商品504
U004070,中意向,医药保健,高性价比优惠池,1,P000765,善存医药保健商品608
U004070,中意向,医药保健,高性价比优惠池,2,P000827,Swisse医药保健商品414
U004070,中意向,医药保健,高性价比优惠池,3,P001891,Swisse医药保健商品235
U004070,中意向,医药保健,高性价比优惠池,4,P000351,汤臣倍健医药保健商品112
U004070,中意向,医药保健,高性价比优惠池,5,P000793,九芝堂医药保健商品478
U004769,中意向,珠宝首饰,高性价比优惠池,1,P000974,明牌珠宝首饰商品793
U004769,中意向,珠宝首饰,高性价比优惠池,2,P000711,老凤祥珠宝首饰商品116
U004769,中意向,珠宝首饰,高性价比优惠池,3,P001945,老凤祥珠宝首饰商品246
U004769,中意向,珠宝首饰,高性价比优惠池,4,P000774,周大福珠宝首饰商品251
U004769,中意向,珠宝首饰,高性价比优惠池,5,P001226,潮宏基珠宝首饰商品314
U001585,中意向,服装鞋包,高性价比优惠池,1,P001581,耐克服装鞋包商品711
U001585,中意向,服装鞋包,高性价比优惠池,2,P001100,H&M服装鞋包商品119
U001585,中意向,服装鞋包,高性价比优惠池,3,P000662,海澜之家服装鞋包商品964
U001585,中意向,服装鞋包,高性价比优惠池,4,P001462,耐克服装鞋包商品391
U001585,中意向,服装鞋包,高性价比优惠池,5,P000338,H&M服装鞋包商品587
U000615,中意向,运动户外,高性价比优惠池,1,P001637,李宁运动户外商品816
U000615,中意向,运动户外,高性价比优惠池,2,P001804,李宁运动户外商品353
U000615,中意向,运动户外,高性价比优惠池,3,P001967,探路者运动户外商品827
U000615,中意向,运动户外,高性价比优惠池,4,P000194,始祖鸟运动户外商品528
U000615,中意向,运动户外,高性价比优惠池,5,P000210,安踏运动户外商品113
U000624,中意向,家用电器,高性价比优惠池,1,P001338,苏泊尔家用电器商品596
U000624,中意向,家用电器,高性价比优惠池,2,P000409,苏泊尔家用电器商品852
U000624,中意向,家用电器,高性价比优惠池,3,P001480,戴森家用电器商品536
U000624,中意向,家用电器,高性价比优惠池,4,P001850,戴森家用电器商品883
U000624,中意向,家用电器,高性价比优惠池,5,P001635,西门子家用电器商品795
U004954,中意向,图书音像,高性价比优惠池,1,P001855,京东图书图书音像商品377
U004954,中意向,图书音像,高性价比优惠池,2,P001112,中信出版社图书音像商品870
U004954,中意向,图书音像,高性价比优惠池,3,P000053,京东图书图书音像商品199
U004954,中意向,图书音像,高性价比优惠池,4,P001974,博库网图书音像商品353
U004954,中意向,图书音像,高性价比优惠池,5,P001212,新华书店图书音像商品518
U000454,中意向,宠物用品,高性价比优惠池,1,P000174,麦富迪宠物用品商品180
U000454,中意向,宠物用品,高性价比优惠池,2,P001336,比瑞吉宠物用品商品181
U000454,中意向,宠物用品,高性价比优惠池,3,P001123,麦富迪宠物用品商品699
U000454,中意向,宠物用品,高性价比优惠池,4,P000231,pidan宠物用品商品955
U000454,中意向,宠物用品,高性价比优惠池,5,P001759,网易严选宠物用品商品408
U002490,中意向,医药保健,高性价比优惠池,1,P000765,善存医药保健商品608
U002490,中意向,医药保健,高性价比优惠池,2,P000827,Swisse医药保健商品414
U002490,中意向,医药保健,高性价比优惠池,3,P001891,Swisse医药保健商品235
U002490,中意向,医药保健,高性价比优惠池,4,P000351,汤臣倍健医药保健商品112
U002490,中意向,医药保健,高性价比优惠池,5,P000793,九芝堂医药保健商品478
U003129,中意向,家用电器,高性价比优惠池,1,P001338,苏泊尔家用电器商品596
U003129,中意向,家用电器,高性价比优惠池,2,P000409,苏泊尔家用电器商品852
U003129,中意向,家用电器,高性价比优惠池,3,P001480,戴森家用电器商品536
U003129,中意向,家用电器,高性价比优惠池,4,P001850,戴森家用电器商品883
U003129,中意向,家用电器,高性价比优惠池,5,P001635,西门子家用电器商品795
U001446,中意向,美妆护肤,高性价比优惠池,1,P001748,完美日记美妆护肤商品797
U001446,中意向,美妆护肤,高性价比优惠池,2,P000034,雅诗兰黛美妆护肤商品818
U001446,中意向,美妆护肤,高性价比优惠池,3,P001010,雅诗兰黛美妆护肤商品295
U001446,中意向,美妆护肤,高性价比优惠池,4,P000095,欧莱雅美妆护肤商品977
U001446,中意向,美妆护肤,高性价比优惠池,5,P001810,欧莱雅美妆护肤商品587
U004485,中意向,服装鞋包,高性价比优惠池,1,P001581,耐克服装鞋包商品711
U004485,中意向,服装鞋包,高性价比优惠池,2,P001100,H&M服装鞋包商品119
U004485,中意向,服装鞋包,高性价比优惠池,3,P000662,海澜之家服装鞋包商品964
U004485,中意向,服装鞋包,高性价比优惠池,4,P001462,耐克服装鞋包商品391
U004485,中意向,服装鞋包,高性价比优惠池,5,P000338,H&M服装鞋包商品587
U000812,中意向,母婴用品,高性价比优惠池,1,P001683,帮宝适母婴用品商品297
