rank,user_id,repurchase_probability,tier
2471,U002288,0.258144,低潜力
2472,U003447,0.258124,低潜力
2473,U003677,0.257974,低潜力
2474,U001735,0.257594,低潜力
2475,U002760,0.257455,低潜力
2476,U003618,0.257421,低潜力
2477,U003655,0.257357,低潜力
2478,U001189,0.257311,低潜力
2479,U001552,0.257272,低潜力
2480,U000906,0.257194,低潜力
2481,U000323,0.257069,低潜力
2482,U002084,0.256926,低潜力
2483,U001281,0.256906,低潜力
2484,U002065,0.256857,低潜力
2485,U004121,0.25656,低潜力
2486,U004496,0.256528,低潜力
2487,U002207,0.256518,低潜力
2488,U004890,0.256441,低潜力
2489,U001398,0.2563,低潜力
2490,U004317,0.256179,低潜力
2491,U002857,0.25598,低潜力
2492,U003668,0.255765,低潜力
2493,U000339,0.255697,低潜力
2494,U000779,0.255695,低潜力
2495,U004189,0.255648,低潜力
2496,U004939,0.25561,低潜力
2497,U004239,0.255312,低潜力
2498,U000954,0.255222,低潜力
2499,U000533,0.255213,低潜力
2500,U002573,0.254933,低潜力
2501,U001214,0.25464,低潜力
2502,U000176,0.254585,低潜力
2503,U003114,0.25437,低潜力
2504,U000191,0.25418,低潜力
2505,U001971,0.253692,低潜力
2506,U003448,0.253643,低潜力
2507,U003700,0.253459,低潜力
2508,U001580,0.25344,低潜力
2509,U003249,0.253363,低潜力
2510,U000361,0.25322,低潜力
2511,U001744,0.253072,低潜力
2512,U000446,0.252917,低潜力
2513,U002602,0.252723,低潜力
2514,U004289,0.252686,低潜力
2515,U001226,0.252494,低潜力
2516,U004178,0.252446,低潜力
2517,U001136,0.25235,低潜力
2518,U001023,0.252315,低潜力
2519,U000169,0.252268,低潜力
2520,U000695,0.252168,低潜力
2521,U003919,0.251957,低潜力
2522,U003403,0.251762,低潜力
2523,U000383,0.251722,低潜力
2524,U003466,0.251626,低潜力
2525,U000668,0.251567,低潜力
2526,U004966,0.251419,低潜力
2527,U002187,0.251419,低潜力
2528,U004592,0.250192,低潜力
2529,U002992,0.250138,低潜力
2530,U001099,0.250069,低潜力
2531,U004965,0.249956,低潜力
2532,U000872,0.249698,低潜力
2533,U003115,0.249574,低潜力
2534,U002289,0.249409,低潜力
2535,U003549,0.249192,低潜力
2536,U000797,0.249176,低潜力
2537,U000525,0.248896,低潜力
2538,U000874,0.248662,低潜力
2539,U001335,0.248401,低潜力
2540,U002717,0.248339,低潜力
2541,U001069,0.248142,低潜力
2542,U001174,0.248138,低潜力
2543,U004290,0.248135,低潜力
2544,U001137,0.248014,低潜力
2545,U003432,0.247876,低潜力
2546,U004621,0.247553,低潜力
2547,U003701,0.247504,低潜力
2548,U000121,0.247473,低潜力
2549,U004169,0.247405,低潜力
2550,U002683,0.247356,低潜力
2551,U001243,0.247255,低潜力
2552,U004733,0.247216,低潜力
2553,U004207,0.247194,低潜力
2554,U000752,0.24696,低潜力
2555,U002012,0.246833,低潜力
2556,U000402,0.246753,低潜力
2557,U003990,0.246503,低潜力
2558,U003284,0.246225,低潜力
2559,U000044,0.246215,低潜力
2560,U004492,0.246173,低潜力
2561,U001910,0.246171,低潜力
2562,U000279,0.245898,低潜力
2563,U000245,0.245836,低潜力
2564,U004722,0.245698,低潜力
2565,U003776,0.245584,低潜力
2566,U001863,0.245329,低潜力
2567,U000332,0.245073,低潜力
2568,U000004,0.244922,低潜力
2569,U002645,0.244708,低潜力
2570,U000467,0.244554,低潜力
2571,U000346,0.244409,低潜力
2572,U000833,0.244378,低潜力
2573,U001467,0.244286,低潜力
2574,U002619,0.244178,低潜力
2575,U001289,0.244146,低潜力
2576,U003123,0.244093,低潜力
2577,U004826,0.244089,低潜力
2578,U004870,0.243827,低潜力
2579,U001519,0.243785,低潜力
2580,U000841,0.243564,低潜力
2581,U000654,0.243564,低潜力
2582,U002522,0.243533,低潜力
2583,U001968,0.243213,低潜力
2584,U001681,0.243191,低潜力
2585,U000290,0.243118,低潜力
2586,U002639,0.243083,低潜力
2587,U004427,0.242993,低潜力
2588,U002640,0.242418,低潜力
2589,U004963,0.242051,低潜力
2590,U004451,0.242028,低潜力
2591,U004429,0.242022,低潜力
2592,U000177,0.241995,低潜力
2593,U004421,0.241775,低潜力
2594,U001097,0.24167,低潜力
2595,U001899,0.241301,低潜力
2596,U004157,0.241223,低潜力
2597,U003477,0.241067,低潜力
2598,U000388,0.240675,低潜力
2599,U004461,0.240418,低潜力
2600,U002295,0.240347,低潜力
2601,U001653,0.240343,低潜力
2602,U004941,0.240339,低潜力
2603,U000847,0.240274,低潜力
2604,U002341,0.240209,低潜力
2605,U001866,0.240194,低潜力
2606,U003022,0.240005,低潜力
2607,U002154,0.239998,低潜力
2608,U000013,0.239972,低潜力
2609,U002621,0.239786,低潜力
2610,U003278,0.23969,低潜力
2611,U004856,0.239603,低潜力
2612,U000970,0.239542,低潜力
2613,U001325,0.239526,低潜力
2614,U001339,0.239525,低潜力
2615,U004528,0.239366,低潜力
2616,U001644,0.239025,低潜力
2617,U003712,0.238728,低潜力
2618,U001073,0.238328,低潜力
2619,U002592,0.237459,低潜力
2620,U003814,0.237429,低潜力
2621,U004693,0.237421,低潜力
2622,U002270,0.237264,低潜力
2623,U002605,0.237252,低潜力
2624,U003302,0.237099,低潜力
2625,U000124,0.237039,低潜力
2626,U004388,0.236758,低潜力
2627,U002412,0.236704,低潜力
2628,U004768,0.236647,低潜力
2629,U003836,0.236561,低潜力
2630,U000002,0.236538,低潜力
2631,U003204,0.236495,低潜力
2632,U002417,0.236417,低潜力
2633,U004668,0.236332,低潜力
2634,U004044,0.236039,低潜力
2635,U004428,0.235852,低潜力
2636,U002229,0.235829,低潜力
2637,U003363,0.235395,低潜力
2638,U000831,0.235393,低潜力
2639,U003419,0.235284,低潜力
2640,U004507,0.235195,低潜力
2641,U000869,0.234956,低潜力
2642,U002697,0.234923,低潜力
2643,U003315,0.234792,低潜力
2644,U000886,0.23472,低潜力
2645,U003511,0.234689,低潜力
2646,U001670,0.234347,低潜力
2647,U001554,0.234337,低潜力
2648,U004679,0.234095,低潜力
2649,U000685,0.233791,低潜力
2650,U000206,0.233258,低潜力
2651,U003689,0.233182,低潜力
2652,U002438,0.233162,低潜力
2653,U001409,0.232917,低潜力
2654,U002832,0.232833,低潜力
2655,U003488,0.232741,低潜力
2656,U000870,0.232471,低潜力
2657,U000846,0.232214,低潜力
2658,U003542,0.232124,低潜力
2659,U000238,0.231959,低潜力
2660,U001728,0.23185,低潜力
2661,U000714,0.231739,低潜力
2662,U000083,0.231465,低潜力
2663,U002549,0.231388,低潜力
2664,U003527,0.231313,低潜力
2665,U003594,0.231269,低潜力
2666,U004630,0.231269,低潜力
2667,U000568,0.231177,低潜力
2668,U000518,0.231149,低潜力
2669,U001005,0.230965,低潜力
2670,U002961,0.23096,低潜力
2671,U004404,0.230949,低潜力
2672,U002928,0.230561,低潜力
2673,U002450,0.230561,低潜力
2674,U002175,0.230545,低潜力
2675,U003591,0.230441,低潜力
2676,U004545,0.230244,低潜力
2677,U003554,0.230232,低潜力
2678,U001354,0.230213,低潜力
2679,U003726,0.230205,低潜力
2680,U004615,0.230022,低潜力
2681,U004355,0.229561,低潜力
2682,U003071,0.22953,低潜力
2683,U003719,0.229527,低潜力
2684,U004694,0.229185,低潜力
2685,U003491,0.228932,低潜力
2686,U000562,0.228705,低潜力
2687,U001856,0.228546,低潜力
2688,U001501,0.228431,低潜力
2689,U000123,0.228339,低潜力
2690,U001196,0.228321,低潜力
2691,U000593,0.228027,低潜力
2692,U004643,0.227986,低潜力
2693,U004882,0.227897,低潜力
2694,U004006,0.227776,低潜力
2695,U003398,0.227702,低潜力
2696,U003270,0.227586,低潜力
2697,U000185,0.227489,低潜力
2698,U002021,0.227352,低潜力
2699,U001898,0.227274,低潜力
2700,U000335,0.22712,低潜力
2701,U003017,0.227025,低潜力
2702,U004819,0.226946,低潜力
2703,U002118,0.226924,低潜力
2704,U003948,0.226855,低潜力
2705,U004906,0.226836,低潜力
2706,U003900,0.226205,低潜力
2707,U001249,0.226205,低潜力
2708,U004649,0.225989,低潜力
2709,U000819,0.225623,低潜力
2710,U002010,0.225359,低潜力
2711,U001356,0.225244,低潜力
2712,U001298,0.225175,低潜力
2713,U001896,0.225037,低潜力
2714,U003286,0.224945,低潜力
2715,U002581,0.224894,低潜力
2716,U001275,0.224871,低潜力
2717,U001219,0.224788,低潜力
2718,U003083,0.224761,低潜力
2719,U002802,0.224729,低潜力
2720,U000604,0.22445,低潜力
2721,U003067,0.224283,低潜力
2722,U003680,0.224209,低潜力
2723,U003633,0.224063,低潜力
2724,U004180,0.223788,低潜力
2725,U003760,0.223518,低潜力
2726,U000606,0.223174,低潜力
2727,U001039,0.223163,低潜力
2728,U002060,0.222745,低潜力
2729,U000789,0.222709,低潜力
2730,U004284,0.222623,低潜力
2731,U003696,0.222512,低潜力
2732,U000527,0.222346,低潜力
2733,U001479,0.222228,低潜力
2734,U003684,0.222168,低潜力
2735,U000492,0.222092,低潜力
2736,U003707,0.221992,低潜力
2737,U000180,0.221959,低潜力
2738,U004678,0.221879,低潜力
2739,U004633,0.221752,低潜力
2740,U000949,0.221712,低潜力
2741,U003287,0.221653,低潜力
2742,U002700,0.220792,低潜力
2743,U001168,0.220675,低潜力
2744,U001348,0.220634,低潜力
2745,U000318,0.220517,低潜力
2746,U001473,0.220148,低潜力
2747,U003364,0.21998,低潜力
2748,U000489,0.219929,低潜力
2749,U002632,0.219605,低潜力
2750,U003805,0.219582,低潜力
2751,U003993,0.219531,低潜力
2752,U001500,0.219109,低潜力
2753,U001942,0.218985,低潜力
2754,U003064,0.218954,低潜力
2755,U001499,0.218687,低潜力
2756,U004025,0.218541,低潜力
2757,U004211,0.218528,低潜力
2758,U003193,0.218413,低潜力
2759,U003895,0.21841,低潜力
2760,U002888,0.218164,低潜力
2761,U001999,0.218157,低潜力
2762,U003734,0.217595,低潜力
2763,U003092,0.217511,低潜力
2764,U000502,0.21739,低潜力
2765,U002577,0.217215,低潜力
2766,U001881,0.217179,低潜力
2767,U002019,0.217056,低潜力
2768,U001928,0.216996,低潜力
2769,U001205,0.216831,低潜力
2770,U004986,0.21678,低潜力
2771,U002267,0.216537,低潜力
2772,U004954,0.216419,低潜力
2773,U001123,0.216344,低潜力
2774,U000991,0.216313,低潜力
2775,U001564,0.216214,低潜力
2776,U001834,0.216207,低潜力
2777,U004090,0.216171,低潜力
2778,U004079,0.216097,低潜力
2779,U004115,0.216057,低潜力
2780,U002684,0.216008,低潜力
2781,U001682,0.215967,低潜力
2782,U000799,0.215451,低潜力
2783,U000130,0.215362,低潜力
2784,U002878,0.215252,低潜力
2785,U003915,0.215109,低潜力
2786,U003355,0.215057,低潜力
2787,U004687,0.215002,低潜力
2788,U000496,0.214905,低潜力
2789,U002125,0.214801,低潜力
2790,U000643,0.213974,低潜力
2791,U001754,0.213974,低潜力
2792,U000231,0.213904,低潜力
2793,U002773,0.213599,低潜力
2794,U003645,0.213568,低潜力
2795,U002898,0.213266,低潜力
2796,U001562,0.213258,低潜力
2797,U002915,0.213077,低潜力
2798,U002834,0.212979,低潜力
2799,U001702,0.212974,低潜力
2800,U000283,0.212907,低潜力
2801,U004665,0.212872,低潜力
2802,U001903,0.212707,低潜力
2803,U001513,0.212626,低潜力
2804,U003938,0.212548,低潜力
2805,U003572,0.212461,低潜力
2806,U000698,0.212346,低潜力
2807,U003833,0.212231,低潜力
2808,U000287,0.212057,低潜力
2809,U001569,0.212011,低潜力
2810,U000584,0.211904,低潜力
2811,U002872,0.211849,低潜力
2812,U003906,0.211831,低潜力
2813,U002546,0.211763,低潜力
2814,U004482,0.211645,低潜力
2815,U000788,0.211609,低潜力
2816,U000302,0.211204,低潜力
2817,U000901,0.211146,低潜力
2818,U001959,0.211091,低潜力
2819,U002620,0.211048,低潜力
2820,U001991,0.210812,低潜力
2821,U000823,0.210769,低潜力
2822,U004863,0.210709,低潜力
2823,U003370,0.210098,低潜力
2824,U002537,0.210037,低潜力
2825,U001449,0.209691,低潜力
2826,U001192,0.209465,低潜力
2827,U004062,0.209236,低潜力
2828,U001517,0.209142,低潜力
2829,U002884,0.209129,低潜力
2830,U003852,0.209115,低潜力
2831,U003156,0.209061,低潜力
2832,U001456,0.209029,低潜力
2833,U000966,0.208858,低潜力
2834,U000209,0.20852,低潜力
2835,U000472,0.208397,低潜力
2836,U000778,0.208314,低潜力
2837,U002434,0.208093,低潜力
2838,U003241,0.208036,低潜力
2839,U003068,0.208006,低潜力
2840,U004209,0.207916,低潜力
2841,U003202,0.207735,低潜力
2842,U001135,0.207676,低潜力
2843,U002108,0.207635,低潜力
2844,U001255,0.207601,低潜力
2845,U004732,0.207506,低潜力
2846,U000720,0.207398,低潜力
2847,U002381,0.207392,低潜力
2848,U000065,0.207384,低潜力
2849,U001660,0.207302,低潜力
2850,U000069,0.207014,低潜力
2851,U003435,0.206996,低潜力
2852,U000545,0.206995,低潜力
2853,U001844,0.206317,低潜力
2854,U004955,0.205843,低潜力
2855,U000559,0.205738,低潜力
2856,U002268,0.205694,低潜力
2857,U000660,0.205679,低潜力
2858,U002591,0.205521,低潜力
2859,U003989,0.20544,低潜力
2860,U001518,0.205396,低潜力
2861,U004548,0.205223,低潜力
2862,U002045,0.205052,低潜力
2863,U003389,0.204848,低潜力
2864,U001731,0.204624,低潜力
2865,U002665,0.204581,低潜力
2866,U003705,0.204511,低潜力
2867,U002895,0.204268,低潜力
2868,U002721,0.203826,低潜力
2869,U003823,0.203816,低潜力
2870,U003952,0.203614,低潜力
2871,U003791,0.203526,低潜力
2872,U000178,0.203228,低潜力
2873,U004689,0.202873,低潜力
2874,U001113,0.202617,低潜力
2875,U003031,0.202532,低潜力
2876,U000081,0.202461,低潜力
2877,U002322,0.202302,低潜力
2878,U001591,0.20216,低潜力
2879,U002343,0.202092,低潜力
2880,U003841,0.202081,低潜力
2881,U002296,0.201942,低潜力
2882,U001801,0.201839,低潜力
2883,U004098,0.201729,低潜力
2884,U003944,0.201725,低潜力
2885,U002562,0.20145,低潜力
2886,U003127,0.201433,低潜力
2887,U004644,0.201202,低潜力
2888,U002585,0.201167,低潜力
2889,U000951,0.20114,低潜力
2890,U001640,0.2011,低潜力
2891,U002547,0.201085,低潜力
2892,U000135,0.200932,低潜力
2893,U004102,0.200475,低潜力
2894,U002390,0.200469,低潜力
2895,U001683,0.200432,低潜力
2896,U001458,0.200347,低潜力
2897,U002081,0.200267,低潜力
2898,U002169,0.2002,低潜力
2899,U000985,0.200125,低潜力
2900,U000809,0.200108,低潜力
2901,U004142,0.199995,低潜力
2902,U003291,0.199782,低潜力
2903,U000950,0.199457,低潜力
2904,U003603,0.19945,低潜力
2905,U004474,0.199308,低潜力
2906,U004202,0.199206,低潜力
2907,U001790,0.199194,低潜力
2908,U003673,0.199067,低潜力
2909,U002855,0.19885,低潜力
2910,U004472,0.198842,低潜力
2911,U000508,0.198797,低潜力
2912,U003094,0.19856,低潜力
2913,U003166,0.198357,低潜力
2914,U003912,0.198294,低潜力
2915,U001865,0.198136,低潜力
2916,U002953,0.19811,低潜力
2917,U003321,0.198028,低潜力
2918,U001618,0.198003,低潜力
2919,U002101,0.1975,低潜力
2920,U004348,0.197489,低潜力
2921,U003443,0.197429,低潜力
2922,U001689,0.197265,低潜力
2923,U002932,0.197193,低潜力
2924,U004365,0.196841,低潜力
2925,U003265,0.19665,低潜力
2926,U003743,0.196425,低潜力
2927,U000756,0.196416,低潜力
2928,U004316,0.195851,低潜力
2929,U004797,0.195647,低潜力
2930,U001316,0.195595,低潜力
2931,U002930,0.195588,低潜力
2932,U002870,0.195581,低潜力
2933,U003525,0.195442,低潜力
2934,U000028,0.195376,低潜力
2935,U002654,0.195036,低潜力
2936,U000195,0.194896,低潜力
2937,U002482,0.194822,低潜力
2938,U002733,0.194406,低潜力
2939,U002848,0.194365,低潜力
2940,U001641,0.193875,低潜力
2941,U004288,0.19364,低潜力
2942,U001107,0.193479,低潜力
2943,U001102,0.193432,低潜力
2944,U002168,0.193385,低潜力
2945,U002048,0.193256,低潜力
2946,U002262,0.19318,低潜力
2947,U000783,0.193172,低潜力
2948,U001850,0.193092,低潜力
2949,U002625,0.193069,低潜力
2950,U002003,0.193064,低潜力
2951,U004306,0.193042,低潜力
2952,U002586,0.192865,低潜力
2953,U001609,0.192828,低潜力
2954,U004740,0.192763,低潜力
2955,U002971,0.192564,低潜力
2956,U001776,0.192412,低潜力
2957,U001254,0.192294,低潜力
2958,U002146,0.192035,低潜力
2959,U002814,0.19202,低潜力
2960,U002504,0.191882,低潜力
2961,U004257,0.191877,低潜力
2962,U001620,0.191871,低潜力
2963,U001528,0.191474,低潜力
2964,U004471,0.19137,低潜力
2965,U004237,0.191368,低潜力
2966,U004232,0.191261,低潜力
2967,U004903,0.191187,低潜力
2968,U002193,0.191109,低潜力
2969,U004896,0.19108,低潜力
2970,U003577,0.190945,低潜力
2971,U001857,0.190916,低潜力
2972,U000071,0.190746,低潜力
2973,U004154,0.190699,低潜力
2974,U004095,0.1905,低潜力
2975,U001024,0.190371,低潜力
2976,U002103,0.190366,低潜力
2977,U002896,0.190315,低潜力
2978,U001986,0.190211,低潜力
2979,U002031,0.18998,低潜力
2980,U003066,0.189948,低潜力
2981,U001158,0.189931,低潜力
2982,U000652,0.189872,低潜力
2983,U003520,0.189825,低潜力
2984,U003242,0.18982,低潜力
2985,U001317,0.189543,低潜力
2986,U003042,0.189481,低潜力
2987,U001262,0.189355,低潜力
2988,U004821,0.189124,低潜力
2989,U001811,0.188992,低潜力
2990,U001251,0.188961,低潜力
2991,U004479,0.188923,低潜力
2992,U000418,0.188735,低潜力
2993,U000657,0.188698,低潜力
2994,U001394,0.188607,低潜力
2995,U004391,0.188551,低潜力
2996,U003391,0.188425,低潜力
2997,U001239,0.188406,低潜力
2998,U002278,0.188144,低潜力
2999,U000457,0.188086,低潜力
3000,U003703,0.188073,低潜力
3001,U000266,0.188012,低潜力
3002,U000772,0.187963,低潜力
3003,U004307,0.187725,低潜力
3004,U004730,0.187675,低潜力
3005,U004160,0.187404,低潜力
3006,U000353,0.187307,低潜力
3007,U001206,0.187298,低潜力
3008,U002509,0.186904,低潜力
3009,U001489,0.186769,低潜力
3010,U000298,0.186435,低潜力
3011,U003552,0.186353,低潜力
3012,U003212,0.186277,低潜力
3013,U004369,0.185911,低潜力
3014,U002232,0.185716,低潜力
3015,U000117,0.185644,低潜力
3016,U004560,0.185635,低潜力
3017,U003916,0.185544,低潜力
3018,U001426,0.185483,低潜力
3019,U001583,0.18539,低潜力
3020,U002194,0.185056,低潜力
3021,U000638,0.185032,低潜力
3022,U000884,0.18502,低潜力
3023,U004979,0.184961,低潜力
3024,U004640,0.184693,低潜力
3025,U003296,0.184616,低潜力
3026,U002962,0.184604,低潜力
3027,U000694,0.184522,低潜力
3028,U003178,0.184281,低潜力
3029,U004600,0.18414,低潜力
3030,U003383,0.184004,低潜力
3031,U003349,0.183993,低潜力
3032,U001808,0.183978,低潜力
3033,U003416,0.183843,低潜力
3034,U000539,0.183811,低潜力
3035,U004162,0.183779,低潜力
3036,U000256,0.183751,低潜力
3037,U000432,0.183234,低潜力
3038,U004070,0.183129,低潜力
3039,U000774,0.18311,低潜力
3040,U002097,0.182592,低潜力
3041,U004111,0.182582,低潜力
3042,U000938,0.182492,低潜力
3043,U003821,0.181992,低潜力
3044,U002225,0.181757,低潜力
3045,U004951,0.181711,低潜力
3046,U002241,0.181607,低潜力
3047,U001070,0.181604,低潜力
3048,U002039,0.181578,低潜力
3049,U004541,0.181569,低潜力
3050,U004645,0.181315,低潜力
3051,U004773,0.181272,低潜力
3052,U001121,0.181268,低潜力
3053,U001065,0.181251,低潜力
3054,U002037,0.180939,低潜力
3055,U003890,0.180839,低潜力
3056,U002515,0.180834,低潜力
3057,U000148,0.180814,低潜力
3058,U003121,0.180558,低潜力
3059,U002939,0.180531,低潜力
3060,U003744,0.180378,低潜力
3061,U004296,0.180257,低潜力
3062,U003230,0.180096,低潜力
3063,U003958,0.180052,低潜力
3064,U000385,0.179967,低潜力
3065,U004480,0.179953,低潜力
3066,U001203,0.179944,低潜力
3067,U003236,0.17989,低潜力
3068,U003848,0.179872,低潜力
3069,U002446,0.17985,低潜力
3070,U000621,0.179303,低潜力
3071,U002975,0.179278,低潜力
3072,U004366,0.178971,低潜力
3073,U001854,0.178754,低潜力
3074,U003617,0.178372,低潜力
3075,U002433,0.178338,低潜力
3076,U000165,0.178264,低潜力
3077,U001377,0.178163,低潜力
3078,U000369,0.178139,低潜力
3079,U002408,0.177882,低潜力
3080,U004569,0.177802,低潜力
3081,U004641,0.177642,低潜力
3082,U001988,0.177635,低潜力
3083,U002518,0.177525,低潜力
3084,U003024,0.177275,低潜力
3085,U002564,0.177197,低潜力
3086,U004319,0.177148,低潜力
3087,U001545,0.177109,低潜力
3088,U003320,0.176799,低潜力
3089,U001129,0.176702,低潜力
3090,U003956,0.176657,低潜力
3091,U000785,0.176519,低潜力
3092,U003795,0.176355,低潜力
3093,U000605,0.176224,低潜力
3094,U000307,0.176219,低潜力
3095,U004536,0.176063,低潜力
3096,U004690,0.175978,低潜力
3097,U004216,0.175965,低潜力
3098,U003483,0.175949,低潜力
3099,U004921,0.175922,低潜力
3100,U003625,0.17574,低潜力
3101,U003941,0.175577,低潜力
3102,U000293,0.175293,低潜力
3103,U002245,0.175052,低潜力
3104,U003516,0.174896,低潜力
3105,U001082,0.17479,低潜力
3106,U001695,0.174688,低潜力
3107,U001935,0.174158,低潜力
3108,U000039,0.174092,低潜力
3109,U002830,0.173999,低潜力
3110,U002114,0.173859,低潜力
3111,U000829,0.173635,低潜力
3112,U004692,0.173625,低潜力
3113,U002254,0.173579,低潜力
3114,U003264,0.173505,低潜力
3115,U001965,0.173426,低潜力
3116,U002985,0.17338,低潜力
3117,U003875,0.173288,低潜力
3118,U003694,0.173218,低潜力
3119,U003789,0.17319,低潜力
3120,U001369,0.173079,低潜力
3121,U001945,0.173002,低潜力
3122,U003903,0.172998,低潜力
3123,U003119,0.172962,低潜力
3124,U003635,0.17291,低潜力
3125,U001905,0.172869,低潜力
3126,U001016,0.172858,低潜力
3127,U004823,0.17284,低潜力
3128,U002018,0.172837,低潜力
3129,U000514,0.172571,低潜力
3130,U002901,0.172558,低潜力
3131,U002634,0.172501,低潜力
3132,U001559,0.172386,低潜力
3133,U004996,0.172366,低潜力
3134,U002208,0.172357,低潜力
3135,U003753,0.172203,低潜力
3136,U000740,0.1722,低潜力
3137,U002036,0.172027,低潜力
3138,U004440,0.171976,低潜力
3139,U002724,0.171863,低潜力
3140,U004599,0.171852,低潜力
3141,U002106,0.171832,低潜力
3142,U004358,0.171747,低潜力
3143,U000024,0.171623,低潜力
3144,U004737,0.171263,低潜力
3145,U004914,0.171164,低潜力
3146,U003787,0.171161,低潜力
3147,U002398,0.170953,低潜力
3148,U000156,0.170942,低潜力
3149,U001729,0.170753,低潜力
3150,U004614,0.170677,低潜力
3151,U000892,0.170663,低潜力
3152,U004552,0.17065,低潜力
3153,U000956,0.170583,低潜力
3154,U001480,0.170472,低潜力
3155,U000292,0.17031,低潜力
3156,U002989,0.17024,低潜力
3157,U003840,0.170198,低潜力
3158,U003503,0.170172,低潜力
3159,U003967,0.170162,低潜力
3160,U000380,0.169964,低潜力
3161,U001548,0.169955,低潜力
3162,U003354,0.16994,低潜力
3163,U001813,0.169452,低潜力
3164,U003437,0.169337,低潜力
3165,U000707,0.169245,低潜力
3166,U001439,0.169208,低潜力
3167,U003430,0.169126,低潜力
3168,U003019,0.169103,低潜力
3169,U001001,0.168974,低潜力
3170,U004803,0.168934,低潜力
3171,U001671,0.168932,低潜力
3172,U003222,0.16882,低潜力
3173,U001006,0.168687,低潜力
3174,U003473,0.168611,低潜力
3175,U003579,0.168597,低潜力
3176,U003268,0.168524,低潜力
3177,U001095,0.168498,低潜力
3178,U002202,0.168413,低潜力
3179,U000059,0.16826,低潜力
3180,U004325,0.167945,低潜力
3181,U001630,0.167879,低潜力
3182,U003063,0.167848,低潜力
3183,U001263,0.1678,低潜力
3184,U003964,0.167764,低潜力
3185,U000790,0.167612,低潜力
3186,U000246,0.167122,低潜力
3187,U003624,0.167077,低潜力
3188,U000765,0.166858,低潜力
3189,U004173,0.16679,低潜力
3190,U001783,0.166682,低潜力
3191,U003306,0.166634,低潜力
3192,U003921,0.166478,低潜力
3193,U001230,0.166402,低潜力
3194,U003991,0.166264,低潜力
3195,U004915,0.166133,低潜力
3196,U000079,0.166066,低潜力
3197,U004997,0.166013,低潜力
3198,U004816,0.16577,低潜力
3199,U000435,0.165681,低潜力
3200,U001852,0.165596,低潜力
3201,U001711,0.16556,低潜力
3202,U002823,0.165484,低潜力
3203,U000253,0.165241,低潜力
3204,U001341,0.165067,低潜力
3205,U003923,0.164986,低潜力
3206,U002947,0.164797,低潜力
3207,U000204,0.164628,低潜力
3208,U003630,0.164519,低潜力
3209,U004524,0.164317,低潜力
3210,U001276,0.1643,低潜力
3211,U003154,0.164075,低潜力
3212,U003559,0.16403,低潜力
3213,U001162,0.163979,低潜力
3214,U004097,0.163896,低潜力
3215,U003079,0.163706,低潜力
3216,U002395,0.163657,低潜力
3217,U000651,0.163618,低潜力
3218,U002024,0.163509,低潜力
3219,U004234,0.163399,低潜力
3220,U003246,0.163324,低潜力
3221,U000867,0.163158,低潜力
3222,U001433,0.163155,低潜力
3223,U004094,0.163133,低潜力
3224,U002559,0.163066,低潜力
3225,U003859,0.163034,低潜力
3226,U002448,0.162946,低潜力
3227,U003190,0.162793,低潜力
3228,U001031,0.162596,低潜力
3229,U004526,0.162552,低潜力
3230,U004589,0.162542,低潜力
3231,U003988,0.162448,低潜力
3232,U003486,0.162294,低潜力
3233,U002593,0.162051,低潜力
3234,U004081,0.162036,低潜力
3235,U004609,0.161918,低潜力
3236,U002117,0.161917,低潜力
3237,U000378,0.161766,低潜力
3238,U002787,0.161759,低潜力
3239,U002560,0.161749,低潜力
3240,U000370,0.161727,低潜力
3241,U000673,0.161692,低潜力
3242,U003292,0.161686,低潜力
3243,U004587,0.161652,低潜力
3244,U004477,0.161528,低潜力
3245,U002314,0.161466,低潜力
3246,U003102,0.161311,低潜力
3247,U003865,0.161113,低潜力
3248,U003942,0.160796,低潜力
3249,U004919,0.160769,低潜力
3250,U002271,0.160741,低潜力
3251,U003045,0.160699,低潜力
3252,U002050,0.160491,低潜力
3253,U003769,0.160049,低潜力
3254,U000877,0.159969,低潜力
3255,U000610,0.159618,低潜力
3256,U003683,0.159615,低潜力
3257,U004820,0.159377,低潜力
3258,U000666,0.15906,低潜力
3259,U000413,0.159004,低潜力
3260,U003953,0.158994,低潜力
3261,U004913,0.158951,低潜力
3262,U004764,0.158812,低潜力
3263,U001775,0.158562,低潜力
3264,U000454,0.158548,低潜力
3265,U002533,0.158275,低潜力
3266,U000375,0.158264,低潜力
3267,U000828,0.158208,低潜力
3268,U002334,0.158123,低潜力
3269,U000243,0.158104,低潜力
3270,U000904,0.158084,低潜力
3271,U003575,0.158034,低潜力
3272,U002580,0.157956,低潜力
3273,U002673,0.157955,低潜力
3274,U002292,0.157751,低潜力
3275,U004292,0.157639,低潜力
3276,U003274,0.157594,低潜力
3277,U000144,0.157549,低潜力
3278,U004245,0.157405,低潜力
3279,U001132,0.157381,低潜力
3280,U000581,0.157316,低潜力
3281,U003384,0.157213,低潜力
3282,U003598,0.157033,低潜力
3283,U003519,0.156964,低潜力
3284,U002705,0.156958,低潜力
3285,U002996,0.156715,低潜力
3286,U004309,0.156704,低潜力
3287,U004066,0.156526,低潜力
3288,U000743,0.156239,低潜力
3289,U000900,0.156106,低潜力
3290,U001387,0.155891,低潜力
3291,U001041,0.155857,低潜力
3292,U002803,0.155416,低潜力
